FeEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
5.60445E-4,5.9687,5.60353E-4,0.0216967,25343.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52688E-7,25343.3,0.0,0.0,0.0,1.0,1.3594499999999999E-21,0.0,0.0,7.00296,0.0,0.0,29.2345,0.0,101.0,304414.0,
0.0323571,5.93563,0.0336283,0.021698,25343.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83139E-6,25343.3,0.0,0.0,0.0,1.0,1.3594499999999999E-21,0.0,0.0,6.81388,0.0,0.0,45.7288,0.0,201.0,304414.0,
0.20297,5.69216,0.277091,0.0217,25343.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81483E-6,25343.3,0.0,0.0,0.0,1.0,1.3594499999999999E-21,0.0,0.0,6.70749,0.0,0.0,58.7005,0.0,301.0,304414.0,
