FeEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
1.37507E-4,4.15305,1.39309E-4,0.0695213,17758.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2098200000000001E-24,2.75893E-7,17758.5,0.0,0.0,0.0,1.0,9.54989E-22,0.0,0.0,7.04338,0.0,0.0,18.236,0.0,201.0,212566.0,
0.0108428,8.85385,0.0171978,15.7445,35504.7,17236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8697600000000003E-24,1.34447E-6,52740.7,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.81422,0.0,0.0,118.544,0.0,301.0,779371.0,
0.0364016,3.81964,0.0529813,6.87323,0.0,7539.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2059E-25,1.84391E-6,7539.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.78901,0.0,0.0,7.17077,0.0,401.0,50265.5,
0.0534558,3.78602,0.0865911,6.87323,0.0,7539.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2059E-25,9.36858E-6,7539.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.81403,0.0,0.0,6.71326,0.0,501.0,50265.5,
0.0613329,3.76484,0.107758,6.87325,0.0,7539.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2059E-25,2.57107E-5,7539.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.83478,0.0,0.0,6.35336,0.0,601.0,50265.5,
0.0656844,3.75047,0.122095,6.87328,0.0,7539.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2059E-25,5.40299E-5,7539.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.85183,0.0,0.0,6.07026,0.0,701.0,50265.5,
0.0676916,2.80916,0.353969,6.23926,0.0,10479.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49262E-25,1.02185E-5,10479.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.75133,0.0,0.0,155.626,0.0,801.0,88348.2,
1.69166E-5,7.61692,0.00629463,0.86097,37823.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7933900000000003E-23,2.73854E-4,37823.1,0.0,0.0,0.0,1.0,2.77659E-21,0.0,0.0,7.18534,0.0,0.0,39.5503,0.0,1001.0,621342.0,
2.14682E-4,1.40763,0.00148012,0.588537,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,3.77677E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.76982,0.0,0.0,16.0797,0.0,1101.0,100531.0,
0.0294019,1.33373,0.0753771,0.588537,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,3.80737E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.67689,0.0,0.0,20.1546,0.0,1201.0,100531.0,
0.0297197,1.19661,0.212505,0.588538,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,3.84754E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.61563,0.0,0.0,23.3594,0.0,1301.0,100531.0,
0.0259253,1.04233,0.366786,0.588538,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,3.88017E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.57288,0.0,0.0,25.8797,0.0,1401.0,100531.0,
0.0222997,0.896553,0.512561,0.588538,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,3.90548E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.54198,0.0,0.0,27.8618,0.0,1501.0,100531.0,
0.0190719,0.766785,0.642329,0.588538,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,3.92573E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.51913,0.0,0.0,29.4206,0.0,1601.0,100531.0,
0.0162646,0.653916,0.755197,0.588538,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,3.94268E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.50198,0.0,0.0,30.6464,0.0,1701.0,100531.0,
0.0138482,0.556767,0.852346,0.588538,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,3.95742E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.48894,0.0,0.0,31.6105,0.0,1801.0,100531.0,
0.0117795,0.473594,0.93552,0.58854,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,3.97068E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.47896,0.0,0.0,32.3687,0.0,1901.0,100531.0,
0.0100136,0.402595,1.00652,0.58854,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,3.98292E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.47127,0.0,0.0,32.9649,0.0,2001.0,100531.0,
0.00850888,0.342098,1.06702,0.58854,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,3.99443E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.46531,0.0,0.0,33.4339,0.0,2101.0,100531.0,
0.00722817,0.290607,1.11851,0.58854,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.00544E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.46069,0.0,0.0,33.8026,0.0,2201.0,100531.0,
0.00613895,0.246816,1.1623,0.58854,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.01607E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.45708,0.0,0.0,34.0927,0.0,2301.0,100531.0,
0.00521308,0.209591,1.19952,0.58854,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.02647E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.45427,0.0,0.0,34.3208,0.0,2401.0,100531.0,
0.00442636,0.177961,1.23115,0.58854,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.03667E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.45207,0.0,0.0,34.5001,0.0,2501.0,100531.0,
0.00375805,0.151092,1.25802,0.588541,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.04675E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.45035,0.0,0.0,34.6413,0.0,2601.0,100531.0,
0.00319043,0.128271,1.28084,0.588541,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.05676E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.449,0.0,0.0,34.7521,0.0,2701.0,100531.0,
0.00270841,0.108891,1.30022,0.588541,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.06669E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.44794,0.0,0.0,34.8394,0.0,2801.0,100531.0,
0.00229914,0.0924366,1.31668,0.588541,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.07659E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.44711,0.0,0.0,34.9081,0.0,2901.0,100531.0,
0.00195166,0.0784659,1.33064,0.588541,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.08647E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.44646,0.0,0.0,34.9621,0.0,3001.0,100531.0,
0.00165665,0.0666053,1.3425,0.588541,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.09635E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.44594,0.0,0.0,35.0045,0.0,3101.0,100531.0,
0.00140621,0.0565365,1.35258,0.588541,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.10622E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.44554,0.0,0.0,35.0379,0.0,3201.0,100531.0,
0.00119361,0.0479891,1.36113,0.588541,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.11609E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.44522,0.0,0.0,35.0641,0.0,3301.0,100531.0,
0.00101315,0.0407335,1.36838,0.588541,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146400000000005E-24,4.12596E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.44498,0.0,0.0,35.0847,0.0,3401.0,100531.0,
4.02148E-5,4.13027,0.391417,5.32052,33909.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43961E-23,0.0185389,33909.4,0.0,0.0,0.0,1.0,2.56167E-21,0.0,0.0,7.11556,0.0,0.0,42.6484,0.0,3601.0,569542.0,
0.0368923,4.49624,2.58412,7.23324,50630.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9039E-23,0.0224924,50630.2,0.0,0.0,0.0,1.0,4.4194999999999995E-21,0.0,0.0,6.68135,0.0,0.0,182.01,0.0,3701.0,878667.0,
0.0989494,4.00346,3.07689,7.23324,50630.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9039E-23,0.0224994,50630.2,0.0,0.0,0.0,1.0,4.4194999999999995E-21,0.0,0.0,6.62208,0.0,0.0,208.77,0.0,3801.0,878667.0,
0.0888354,3.13076,3.24665,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12185E-23,0.0231233,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.58061,0.0,0.0,236.153,0.0,3901.0,902896.0,
0.0759228,2.68906,3.68836,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08132E-23,0.0230099,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.55052,0.0,0.0,251.896,0.0,4001.0,898391.0,
0.0643712,2.29824,4.07917,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0169E-23,0.0228279,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.5278,0.0,0.0,263.09,0.0,4101.0,890338.0,
0.0544378,1.95921,4.4182,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95299E-23,0.022647,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.51148,0.0,0.0,271.293,0.0,4201.0,884124.0,
0.0461089,1.66777,4.70963,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9133E-23,0.0225349,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.49874,0.0,0.0,277.999,0.0,4301.0,879712.0,
0.0374819,1.4573,4.92009,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86594E-23,0.0224006,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.48956,0.0,0.0,281.687,0.0,4401.0,872699.0,
0.0306912,1.23881,5.13858,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85022E-23,0.0223565,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.48257,0.0,0.0,286.271,0.0,4501.0,872699.0,
0.0260777,1.05265,5.32473,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85022E-23,0.0223571,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.47649,0.0,0.0,290.32,0.0,4601.0,872699.0,
0.0221525,0.894211,5.4832,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85022E-23,0.0223576,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.47177,0.0,0.0,293.504,0.0,4701.0,872699.0,
0.0188143,0.759456,5.61796,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85022E-23,0.0223581,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.4681,0.0,0.0,296.007,0.0,4801.0,872699.0,
0.0159767,0.644914,5.73247,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85022E-23,0.0223586,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.46523,0.0,0.0,297.976,0.0,4901.0,872699.0,
0.0135656,0.547586,5.82979,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85022E-23,0.0223591,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.46298,0.0,0.0,299.524,0.0,5001.0,872699.0,
0.0115174,0.464907,5.91247,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85022E-23,0.0223596,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.46123,0.0,0.0,300.743,0.0,5101.0,872699.0,
0.00977772,0.394688,5.9827,6.51512,45603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85022E-23,0.02236,45603.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.45985,0.0,0.0,301.7,0.0,5201.0,872699.0,
0.0516886,3.26994,4.94195,12.2142,68817.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66629E-22,0.0503962,68817.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.62702,0.0,0.0,381.592,0.0,5301.0,1620880.0,
0.070332,2.84274,5.36914,12.2142,68817.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66295E-22,0.0503008,68817.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.58427,0.0,0.0,420.326,0.0,5401.0,1617640.0,
0.0605229,2.44308,5.7688,12.2142,68817.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66295E-22,0.0503039,68817.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.55337,0.0,0.0,451.388,0.0,5501.0,1617640.0,
0.0517415,2.0886,6.12328,12.2142,68817.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66295E-22,0.0503058,68817.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.53053,0.0,0.0,475.816,0.0,5601.0,1617640.0,
0.0441154,1.78077,6.43111,12.2142,68817.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66295E-22,0.0503073,68817.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.51338,0.0,0.0,495.027,0.0,5701.0,1617640.0,
0.0375565,1.51601,6.69586,12.2142,68817.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66295E-22,0.0503086,68817.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.50035,0.0,0.0,510.134,0.0,5801.0,1617640.0,
0.0319435,1.28943,6.92246,12.2142,68817.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66295E-22,0.0503096,68817.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.49037,0.0,0.0,522.017,0.0,5901.0,1617640.0,
0.0271531,1.09607,7.11577,12.2142,68817.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66295E-22,0.0503104,68817.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.48268,0.0,0.0,531.361,0.0,6001.0,1617640.0,
0.0230721,0.931333,7.28052,12.2142,68817.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66295E-22,0.0503112,68817.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.47672,0.0,0.0,538.71,0.0,6101.0,1617640.0,
4.06362E-6,1.83152,0.498943,6.30245,26085.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01034E-23,0.0217352,26085.1,0.0,0.0,0.0,1.0,1.7866599999999998E-21,0.0,0.0,7.17919,0.0,0.0,25.0641,0.0,6501.0,393762.0,
0.00184308,1.82963,0.498025,6.30527,26085.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98534E-23,0.0244183,26085.1,0.0,0.0,0.0,1.0,1.7866599999999998E-21,0.0,0.0,6.89516,0.0,0.0,48.8775,0.0,6601.0,391797.0,
0.0239735,1.7963,0.53132,6.30529,26085.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9654300000000004E-23,0.024357,26085.1,0.0,0.0,0.0,1.0,1.7866599999999998E-21,0.0,0.0,6.75562,0.0,0.0,67.4333,0.0,6701.0,389842.0,
0.0399568,1.67243,0.655185,6.30529,26085.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9456000000000004E-23,0.0242645,26085.1,0.0,0.0,0.0,1.0,1.7866599999999998E-21,0.0,0.0,6.67128,0.0,0.0,81.8515,0.0,6801.0,388674.0,
0.0360931,1.48372,0.84389,6.30529,26085.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9061700000000004E-23,0.0240726,26085.1,0.0,0.0,0.0,1.0,1.7866599999999998E-21,0.0,0.0,6.61456,0.0,0.0,92.6579,0.0,6901.0,385575.0,
0.0310759,1.28618,1.04143,6.30529,26085.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87193E-23,0.0239055,26085.1,0.0,0.0,0.0,1.0,1.7866599999999998E-21,0.0,0.0,6.57464,0.0,0.0,100.96,0.0,7001.0,382884.0,
0.0265667,1.10397,1.22365,6.30529,26085.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8524700000000004E-23,0.0238105,26085.1,0.0,0.0,0.0,1.0,1.7866599999999998E-21,0.0,0.0,6.5452,0.0,0.0,107.566,0.0,7101.0,380974.0,
0.0224945,0.943199,1.38441,6.30529,26085.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8089800000000004E-23,0.0235975,26085.1,0.0,0.0,0.0,1.0,1.7866599999999998E-21,0.0,0.0,6.52409,0.0,0.0,112.065,0.0,7201.0,377936.0,
0.0191534,0.803912,1.5237,6.30529,26085.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.80417E-23,0.0235742,26085.1,0.0,0.0,0.0,1.0,1.7866599999999998E-21,0.0,0.0,6.50789,0.0,0.0,116.245,0.0,7301.0,377558.0,
0.0149152,0.637228,0.65771,3.76442,16336.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95117E-23,0.00666146,16336.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.5496,0.0,0.0,41.539,0.0,7401.0,150796.0,
0.0262254,1.07635,2.62613,8.11804,19352.2,753.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10376E-23,0.00691472,20106.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.52122,0.0,0.0,51.9804,0.0,7501.0,175929.0,
0.0228243,0.917681,2.78479,8.11804,19352.2,753.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10376E-23,0.00691535,20106.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.5076,0.0,0.0,53.6686,0.0,7601.0,175929.0,
0.0194361,0.781427,2.92105,8.11804,19352.2,753.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10376E-23,0.00691588,20106.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.49718,0.0,0.0,54.9962,0.0,7701.0,175929.0,
0.0165372,0.664874,3.0376,8.11804,19352.2,753.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10376E-23,0.00691636,20106.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.48916,0.0,0.0,56.0403,0.0,7801.0,175929.0,
0.00464355,0.458995,2.46648,6.41439,0.0,10473.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.761150000000001E-24,0.00222292,10473.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.61567,0.0,0.0,20.4611,0.0,7901.0,88577.1,
0.00977004,0.459536,2.64151,6.79953,0.0,23983.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05188E-23,0.00350294,23983.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.78133,0.0,0.0,32.4444,0.0,8001.0,202140.0,
5.02416E-6,2.26219,0.691991,12.7659,46194.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05718E-22,0.030175,46194.3,0.0,0.0,0.0,1.0,3.4028099999999996E-21,0.0,0.0,7.18715,0.0,0.0,47.5786,0.0,8601.0,747469.0,
0.00118456,2.01501,0.61428,11.3803,41167.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09273E-22,0.0351792,41167.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.93236,0.0,0.0,89.2818,0.0,8701.0,772602.0,
