FeEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
3.3962E-4,3.61643,3.42705E-4,0.65378,15713.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0708E-24,4.35084E-7,15713.3,0.0,0.0,0.0,1.0,7.48441E-22,0.0,0.0,6.99139,0.0,0.0,16.095,0.0,501.0,167595.0,
0.0201142,3.59639,0.0203786,0.653782,15713.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0708E-24,1.27172E-6,15713.3,0.0,0.0,0.0,1.0,7.48441E-22,0.0,0.0,6.80636,0.0,0.0,25.1759,0.0,601.0,167595.0,
0.150708,3.44888,0.167892,0.653784,15713.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0708E-24,2.47356E-6,15713.3,0.0,0.0,0.0,1.0,7.48441E-22,0.0,0.0,6.70159,0.0,0.0,32.3174,0.0,701.0,167595.0,
0.355867,3.12394,0.492829,0.653784,15713.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0708E-24,3.64191E-6,15713.3,0.0,0.0,0.0,1.0,7.48441E-22,0.0,0.0,6.63393,0.0,0.0,37.9339,0.0,801.0,167595.0,
0.482867,2.73283,0.883932,0.653785,15713.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0708E-24,4.56087E-6,15713.3,0.0,0.0,0.0,1.0,7.48441E-22,0.0,0.0,6.58726,0.0,0.0,42.3508,0.0,901.0,167595.0,
0.224456,2.38149,1.21907,8.4299,0.0,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63973E-25,2.50707E-6,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.64181,0.0,0.0,21.9345,0.0,1001.0,100531.0,
0.503831,5.03254,3.57258,9.31967,0.0,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2147800000000002E-24,4.69245E-6,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.61419,0.0,0.0,23.4403,0.0,1101.0,100531.0,
0.714301,4.50643,4.09869,9.31969,0.0,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2147800000000002E-24,1.62221E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.66817,0.0,0.0,20.5838,0.0,1201.0,100531.0,
0.779617,4.19135,4.41372,9.31972,0.0,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2147800000000002E-24,4.90935E-5,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.71591,0.0,0.0,18.3368,0.0,1301.0,100531.0,
0.799475,4.02038,4.58461,9.3198,0.0,12566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2147800000000002E-24,1.2922E-4,12566.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.75755,0.0,0.0,16.5693,0.0,1401.0,100531.0,
