RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
8222000.0,1813000.0,1218000.0,7169000.0,3573000.0,1952000.0,2542000.0,2212000.0,2260000.0,6.0E7,6.1E7,
8217000.0,1813000.0,1218000.0,7146000.0,3575000.0,1921000.0,2540000.0,2212000.0,2260000.0,6.003E7,6.103E7,
8201000.0,1812000.0,1218000.0,7143000.0,3548000.0,1916000.0,2540000.0,2212000.0,2260000.0,6.003E7,6.106E7,
8196000.0,1812000.0,1218000.0,7139000.0,3555000.0,1902000.0,2540000.0,2212000.0,2260000.0,6.003E7,6.107E7,
8196000.0,1812000.0,1218000.0,7130000.0,3553000.0,1897000.0,2539000.0,2212000.0,2260000.0,6.003E7,6.107E7,
9275000.0,1811000.0,1218000.0,7112000.0,3547000.0,1895000.0,2538000.0,2212000.0,2351000.0,6.003E7,5.998E7,
9262000.0,1809000.0,1218000.0,7112000.0,3541000.0,1894000.0,2538000.0,2212000.0,2351000.0,6.003E7,5.999E7,
9257000.0,1809000.0,1218000.0,7107000.0,3563000.0,1864000.0,2538000.0,2212000.0,2351000.0,6.003E7,6.0E7,
9247000.0,1809000.0,1217000.0,7092000.0,3554000.0,1857000.0,2538000.0,2212000.0,2351000.0,6.003E7,6.001E7,
9235000.0,1806000.0,1204000.0,7087000.0,3701000.0,1682000.0,2536000.0,2210000.0,2351000.0,6.003E7,6.006E7,
9328000.0,1805000.0,1204000.0,7082000.0,3710000.0,1655000.0,2535000.0,2210000.0,2436000.0,6.003E7,5.997E7,
9079000.0,1799000.0,1200000.0,7082000.0,3689000.0,1647000.0,2533000.0,2210000.0,2572000.0,6.003E7,6.024E7,
8694000.0,1790000.0,1196000.0,7059000.0,3711000.0,1619000.0,2532000.0,2210000.0,2572000.0,6.003E7,6.065E7,
8472000.0,1782000.0,1191000.0,7052000.0,3732000.0,1586000.0,2532000.0,2210000.0,2572000.0,6.003E7,6.089E7,
8224000.0,1779000.0,1188000.0,7037000.0,3759000.0,1552000.0,2532000.0,2210000.0,2572000.0,6.003E7,6.115E7,
7867000.0,1772000.0,1184000.0,7018000.0,3760000.0,1537000.0,2530000.0,2210000.0,2572000.0,6.003E7,6.152E7,
9225000.0,1769000.0,1184000.0,7006000.0,3744000.0,1528000.0,2528000.0,2210000.0,2688000.0,6.003E7,6.017E7,
9335000.0,1764000.0,1177000.0,6985000.0,3747000.0,1516000.0,2528000.0,2210000.0,2920000.0,6.003E7,6.007E7,
9118000.0,1762000.0,1177000.0,6970000.0,3726000.0,1514000.0,2527000.0,2210000.0,2920000.0,6.003E7,6.029E7,
8905000.0,1745000.0,1176000.0,6960000.0,3652000.0,1505000.0,2525000.0,2210000.0,2920000.0,6.003E7,6.059E7,
8610000.0,1727000.0,1173000.0,6942000.0,3641000.0,1499000.0,2523000.0,2209000.0,2920000.0,6.003E7,6.09E7,
9463000.0,1711000.0,1173000.0,6927000.0,3641000.0,1485000.0,2522000.0,2209000.0,3023000.0,6.003E7,6.006E7,
9477000.0,1700000.0,1171000.0,6922000.0,3646000.0,1474000.0,2520000.0,2209000.0,3050000.0,6.003E7,6.004E7,
9285000.0,1685000.0,1170000.0,6922000.0,3605000.0,1468000.0,2519000.0,2209000.0,3050000.0,6.003E7,6.027E7,
9587000.0,1666000.0,1169000.0,6917000.0,3549000.0,1462000.0,2519000.0,2209000.0,3166000.0,6.003E7,6.0E7,
9478000.0,1664000.0,1168000.0,6911000.0,3543000.0,1453000.0,2519000.0,2209000.0,3166000.0,6.003E7,6.011E7,
9288000.0,1662000.0,1168000.0,6893000.0,3529000.0,1446000.0,2518000.0,2209000.0,3166000.0,6.003E7,6.03E7,
9190000.0,1660000.0,1167000.0,6888000.0,3529000.0,1440000.0,2517000.0,2209000.0,3166000.0,6.003E7,6.039E7,
8877000.0,1653000.0,1167000.0,6883000.0,3535000.0,1428000.0,2515000.0,2209000.0,3166000.0,6.003E7,6.072E7,
9593000.0,1652000.0,1167000.0,6870000.0,3520000.0,1420000.0,2515000.0,2209000.0,3286000.0,6.003E7,6.001E7,
9628000.0,1652000.0,1167000.0,6860000.0,3498000.0,1419000.0,2513000.0,2209000.0,3319000.0,6.003E7,6.0E7,
9430000.0,1654000.0,1167000.0,6853000.0,3489000.0,1416000.0,2518000.0,2237000.0,3253000.0,6.003E7,6.021E7,
8914000.0,1644000.0,1152000.0,6921000.0,3504000.0,1399000.0,2531000.0,2225000.0,3226000.0,6.003E7,6.066E7,
8780000.0,1645000.0,1152000.0,6938000.0,3478000.0,1414000.0,2526000.0,2209000.0,3212000.0,6.003E7,6.078E7,
8466000.0,1646000.0,1152000.0,6929000.0,3487000.0,1434000.0,2506000.0,2218000.0,3171000.0,6.003E7,6.106E7,
8177000.0,1644000.0,1149000.0,6915000.0,3487000.0,1458000.0,2504000.0,2235000.0,3125000.0,6.004E7,6.135E7,
8030000.0,1628000.0,1142000.0,6913000.0,3469000.0,1473000.0,2516000.0,2243000.0,3064000.0,6.005E7,6.153E7,
9551000.0,1641000.0,1143000.0,6920000.0,3472000.0,1470000.0,2538000.0,2265000.0,3078000.0,5.999E7,5.997E7,
9471000.0,1642000.0,1143000.0,6906000.0,3432000.0,1472000.0,2531000.0,2293000.0,3033000.0,6.003E7,6.006E7,
9521000.0,1644000.0,1146000.0,6914000.0,3427000.0,1487000.0,2512000.0,2342000.0,3039000.0,6.003E7,5.999E7,
9406000.0,1651000.0,1146000.0,6902000.0,3409000.0,1488000.0,2509000.0,2384000.0,2969000.0,6.003E7,6.011E7,
9453000.0,1651000.0,1144000.0,6893000.0,3427000.0,1470000.0,2509000.0,2405000.0,3172000.0,6.003E7,6.006E7,
9490000.0,1658000.0,1145000.0,6878000.0,3382000.0,1487000.0,2495000.0,2398000.0,3247000.0,6.003E7,6.004E7,
9316000.0,1660000.0,1146000.0,6871000.0,3402000.0,1837000.0,2075000.0,2418000.0,3192000.0,6.003E7,6.023E7,
8940000.0,1654000.0,1145000.0,6870000.0,3396000.0,1835000.0,2075000.0,2438000.0,3147000.0,6.003E7,6.061E7,
8890000.0,1656000.0,1145000.0,6866000.0,3374000.0,1840000.0,2068000.0,2475000.0,3104000.0,6.003E7,6.068E7,
8826000.0,1663000.0,1146000.0,6866000.0,3368000.0,1838000.0,2095000.0,2458000.0,3094000.0,6.003E7,6.072E7,
9568000.0,1659000.0,1147000.0,6878000.0,3348000.0,1861000.0,2092000.0,2457000.0,3228000.0,6.003E7,5.998E7,
9186000.0,1654000.0,1144000.0,6873000.0,3325000.0,1885000.0,2061000.0,2457000.0,3228000.0,6.003E7,6.039E7,
8803000.0,1652000.0,1146000.0,6889000.0,3316000.0,1894000.0,2054000.0,2467000.0,3211000.0,6.003E7,6.075E7,
8689000.0,1650000.0,1144000.0,6895000.0,3325000.0,1914000.0,2036000.0,2472000.0,3183000.0,6.003E7,6.084E7,
8599000.0,1654000.0,1144000.0,6887000.0,3384000.0,1831000.0,2034000.0,2493000.0,3138000.0,6.003E7,6.094E7,
8477000.0,1660000.0,1145000.0,6866000.0,3376000.0,1830000.0,2584000.0,1972000.0,3085000.0,6.003E7,6.107E7,
8248000.0,1663000.0,1145000.0,6828000.0,3393000.0,1837000.0,2560000.0,2035000.0,3021000.0,6.003E7,6.13E7,
8100000.0,1656000.0,1143000.0,6825000.0,3387000.0,1850000.0,2548000.0,2037000.0,2958000.0,6.003E7,6.146E7,
9435000.0,1650000.0,1144000.0,6820000.0,3381000.0,1839000.0,2542000.0,2064000.0,2924000.0,6.003E7,6.014E7,
9599000.0,1669000.0,1144000.0,6838000.0,3341000.0,1851000.0,2529000.0,2078000.0,2939000.0,5.998E7,5.997E7,
9447000.0,1670000.0,1145000.0,6834000.0,3352000.0,1863000.0,2512000.0,2128000.0,2882000.0,6.003E7,6.009E7,
9310000.0,1671000.0,1146000.0,6831000.0,3344000.0,1862000.0,2506000.0,2181000.0,2963000.0,6.003E7,6.022E7,
9115000.0,1662000.0,1135000.0,6815000.0,3326000.0,1851000.0,2496000.0,2206000.0,2916000.0,6.003E7,6.045E7,
8944000.0,1650000.0,1135000.0,6789000.0,3319000.0,1843000.0,2513000.0,2200000.0,2893000.0,6.003E7,6.064E7,
9462000.0,1657000.0,1135000.0,6798000.0,3319000.0,1849000.0,2508000.0,2197000.0,3016000.0,6.002E7,6.01E7,
9330000.0,1659000.0,1135000.0,6813000.0,3328000.0,1856000.0,2496000.0,2212000.0,2989000.0,6.003E7,6.02E7,
9269000.0,1660000.0,1136000.0,6803000.0,3343000.0,1834000.0,2489000.0,2222000.0,2951000.0,6.003E7,6.026E7,
9506000.0,1659000.0,1139000.0,6799000.0,3310000.0,1824000.0,2491000.0,2254000.0,2955000.0,6.003E7,6.005E7,
9453000.0,1673000.0,1140000.0,6800000.0,3322000.0,1819000.0,2503000.0,2251000.0,2928000.0,6.003E7,6.006E7,
9076000.0,1675000.0,1138000.0,6818000.0,3322000.0,1819000.0,2518000.0,2247000.0,2885000.0,6.003E7,6.04E7,
9255000.0,1673000.0,1138000.0,6818000.0,3344000.0,1826000.0,2496000.0,2257000.0,2988000.0,6.003E7,6.019E7,
9374000.0,1670000.0,1139000.0,6847000.0,3350000.0,1821000.0,2490000.0,2265000.0,3007000.0,6.003E7,6.003E7,
9232000.0,1668000.0,1141000.0,6829000.0,3355000.0,1803000.0,2485000.0,2287000.0,3101000.0,5.991E7,6.016E7,
8922000.0,1655000.0,1144000.0,6819000.0,3345000.0,1841000.0,2455000.0,2286000.0,3084000.0,6.003E7,6.05E7,
9298000.0,1650000.0,1146000.0,6867000.0,3355000.0,1844000.0,2457000.0,2306000.0,3108000.0,5.997E7,6.006E7,
9368000.0,1657000.0,1146000.0,6878000.0,3362000.0,1852000.0,2434000.0,2317000.0,3107000.0,6.003E7,5.996E7,
9148000.0,1667000.0,1146000.0,6859000.0,3556000.0,1673000.0,2417000.0,2330000.0,3088000.0,6.003E7,6.016E7,
8987000.0,1651000.0,1146000.0,6841000.0,3541000.0,1663000.0,2414000.0,2319000.0,3073000.0,6.003E7,6.036E7,
9284000.0,1645000.0,1148000.0,6828000.0,3568000.0,1657000.0,2404000.0,2313000.0,3132000.0,6.004E7,6.002E7,
9121000.0,1654000.0,1148000.0,6826000.0,3551000.0,1668000.0,2392000.0,2322000.0,3111000.0,6.004E7,6.017E7,
9010000.0,1647000.0,1149000.0,6801000.0,3890000.0,1357000.0,2369000.0,2316000.0,3096000.0,6.005E7,6.028E7,
8818000.0,1652000.0,1151000.0,6790000.0,3906000.0,1357000.0,2356000.0,2375000.0,3003000.0,6.003E7,6.046E7,
8787000.0,1651000.0,1153000.0,6789000.0,3864000.0,1393000.0,2313000.0,2396000.0,2955000.0,6.005E7,6.051E7,
8621000.0,1640000.0,1150000.0,6777000.0,3881000.0,1381000.0,2300000.0,2390000.0,2941000.0,6.003E7,6.07E7,
8318000.0,1604000.0,1150000.0,6768000.0,3888000.0,1392000.0,2304000.0,2366000.0,2922000.0,6.003E7,6.102E7,
9320000.0,1602000.0,1149000.0,6748000.0,3840000.0,1387000.0,2304000.0,2416000.0,2898000.0,6.004E7,6.004E7,
9195000.0,1603000.0,1132000.0,6731000.0,3826000.0,1403000.0,2282000.0,2415000.0,2872000.0,6.003E7,6.019E7,
9319000.0,1602000.0,1135000.0,6722000.0,3818000.0,1405000.0,2287000.0,2421000.0,2935000.0,6.003E7,6.008E7,
