RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
8222000.0,1813000.0,1218000.0,7169000.0,3573000.0,1952000.0,2542000.0,2212000.0,2260000.0,6.0E7,6.1E7,
9237000.0,1813000.0,1218000.0,7164000.0,3581000.0,1931000.0,2542000.0,2212000.0,2346000.0,6.003E7,5.998E7,
9227000.0,1812000.0,1218000.0,7151000.0,3580000.0,1916000.0,2540000.0,2212000.0,2434000.0,6.003E7,5.999E7,
9208000.0,1811000.0,1217000.0,7137000.0,3589000.0,1901000.0,2540000.0,2212000.0,2434000.0,6.003E7,6.0E7,
9205000.0,1809000.0,1217000.0,7118000.0,3599000.0,1889000.0,2540000.0,2212000.0,2434000.0,6.003E7,6.0E7,
9200000.0,1809000.0,1217000.0,7091000.0,3619000.0,1867000.0,2540000.0,2212000.0,2433000.0,6.003E7,6.0E7,
9232000.0,1805000.0,1217000.0,7077000.0,3625000.0,1854000.0,2540000.0,2212000.0,2481000.0,6.003E7,5.996E7,
9222000.0,1805000.0,1217000.0,7067000.0,3918000.0,1541000.0,2540000.0,2212000.0,2644000.0,5.993E7,5.998E7,
9212000.0,1804000.0,1216000.0,7063000.0,3935000.0,1511000.0,2537000.0,2212000.0,2644000.0,6.003E7,6.0E7,
9204000.0,1798000.0,1215000.0,7049000.0,3909000.0,1506000.0,2536000.0,2211000.0,2693000.0,6.003E7,6.003E7,
9244000.0,1796000.0,1215000.0,7041000.0,3926000.0,1481000.0,2536000.0,2211000.0,2826000.0,5.995E7,5.998E7,
9200000.0,1789000.0,1214000.0,7029000.0,3931000.0,1476000.0,2536000.0,2211000.0,2989000.0,6.003E7,6.001E7,
9036000.0,1783000.0,1213000.0,7016000.0,3915000.0,1465000.0,2536000.0,2210000.0,2989000.0,6.003E7,6.019E7,
9130000.0,1742000.0,1201000.0,6992000.0,3928000.0,1453000.0,2536000.0,2210000.0,3087000.0,5.993E7,6.014E7,
8931000.0,1742000.0,1201000.0,6989000.0,3916000.0,1434000.0,2532000.0,2210000.0,3087000.0,6.003E7,6.037E7,
8754000.0,1739000.0,1201000.0,6980000.0,3915000.0,1426000.0,2532000.0,2210000.0,3087000.0,6.003E7,6.054E7,
8372000.0,1735000.0,1200000.0,6950000.0,3914000.0,1406000.0,2531000.0,2210000.0,3087000.0,6.003E7,6.094E7,
9238000.0,1733000.0,1200000.0,6945000.0,3912000.0,1395000.0,2529000.0,2210000.0,3125000.0,6.003E7,6.007E7,
9159000.0,1730000.0,1200000.0,6932000.0,3906000.0,1387000.0,2528000.0,2210000.0,3125000.0,6.003E7,6.016E7,
9306000.0,1727000.0,1200000.0,6932000.0,3900000.0,1386000.0,2528000.0,2210000.0,3171000.0,5.998E7,6.001E7,
9181000.0,1716000.0,1197000.0,6919000.0,3839000.0,1370000.0,2526000.0,2210000.0,3171000.0,6.003E7,6.023E7,
9022000.0,1708000.0,1197000.0,6901000.0,3828000.0,1352000.0,2524000.0,2210000.0,3171000.0,6.003E7,6.043E7,
8927000.0,1692000.0,1195000.0,6886000.0,3815000.0,1339000.0,2521000.0,2210000.0,3171000.0,6.003E7,6.056E7,
9455000.0,1682000.0,1186000.0,6881000.0,3815000.0,1339000.0,2521000.0,2210000.0,3315000.0,6.003E7,6.001E7,
9346000.0,1671000.0,1186000.0,6847000.0,3805000.0,1330000.0,2518000.0,2210000.0,3315000.0,6.003E7,6.014E7,
9517000.0,1669000.0,1173000.0,6842000.0,3774000.0,1325000.0,2515000.0,2210000.0,3420000.0,6.003E7,6.001E7,
9334000.0,1657000.0,1171000.0,6819000.0,3769000.0,1324000.0,2514000.0,2210000.0,3420000.0,6.003E7,6.019E7,
9187000.0,1652000.0,1171000.0,6809000.0,3772000.0,1312000.0,2514000.0,2210000.0,3420000.0,6.003E7,6.034E7,
8954000.0,1650000.0,1170000.0,6790000.0,3757000.0,1308000.0,2513000.0,2210000.0,3420000.0,6.003E7,6.058E7,
8806000.0,1649000.0,1170000.0,6776000.0,3723000.0,1305000.0,2512000.0,2210000.0,3420000.0,6.003E7,6.076E7,
8566000.0,1623000.0,1160000.0,6772000.0,3696000.0,1300000.0,2512000.0,2210000.0,3420000.0,6.003E7,6.106E7,
8347000.0,1620000.0,1165000.0,6763000.0,3690000.0,1298000.0,2512000.0,2237000.0,3377000.0,6.003E7,6.127E7,
9484000.0,1600000.0,1162000.0,6751000.0,3686000.0,1298000.0,2502000.0,2267000.0,3447000.0,6.003E7,6.016E7,
9141000.0,1612000.0,1163000.0,6741000.0,3673000.0,1290000.0,2514000.0,2275000.0,3419000.0,6.003E7,6.051E7,
8957000.0,1607000.0,1164000.0,6751000.0,3639000.0,1289000.0,2506000.0,2347000.0,3342000.0,6.003E7,6.072E7,
9607000.0,1603000.0,1164000.0,6763000.0,3630000.0,1293000.0,2502000.0,2350000.0,3433000.0,5.993E7,6.006E7,
9641000.0,1604000.0,1161000.0,6764000.0,3643000.0,1286000.0,2502000.0,2396000.0,3450000.0,5.996E7,5.999E7,
9304000.0,1592000.0,1134000.0,6757000.0,3612000.0,1280000.0,2485000.0,2422000.0,3379000.0,6.005E7,6.04E7,
9198000.0,1593000.0,1134000.0,6756000.0,3600000.0,1286000.0,2479000.0,2433000.0,3369000.0,6.003E7,6.05E7,
8975000.0,1595000.0,1128000.0,6769000.0,3567000.0,1295000.0,2471000.0,2469000.0,3310000.0,6.004E7,6.074E7,
9667000.0,1597000.0,1131000.0,6760000.0,3551000.0,1292000.0,2488000.0,2475000.0,3360000.0,6.003E7,6.004E7,
9689000.0,1592000.0,1131000.0,6768000.0,3524000.0,1302000.0,2468000.0,2553000.0,3302000.0,6.003E7,6.001E7,
9559000.0,1582000.0,1128000.0,6790000.0,3530000.0,1314000.0,2450000.0,2559000.0,3509000.0,6.003E7,6.008E7,
9547000.0,1583000.0,1123000.0,6805000.0,3471000.0,1314000.0,2463000.0,2553000.0,3536000.0,6.003E7,6.012E7,
9498000.0,1575000.0,1124000.0,6801000.0,3455000.0,1321000.0,2434000.0,2570000.0,3505000.0,6.003E7,6.02E7,
9370000.0,1573000.0,1128000.0,6801000.0,3449000.0,1723000.0,2036000.0,2617000.0,3438000.0,6.003E7,6.034E7,
9222000.0,1571000.0,1129000.0,6797000.0,3451000.0,1716000.0,2040000.0,2605000.0,3409000.0,6.003E7,6.044E7,
9487000.0,1574000.0,1129000.0,6803000.0,3444000.0,1728000.0,2028000.0,2653000.0,3413000.0,6.003E7,6.015E7,
9252000.0,1582000.0,1127000.0,6797000.0,3423000.0,1740000.0,2007000.0,2700000.0,3318000.0,6.003E7,6.038E7,
9636000.0,1590000.0,1131000.0,6777000.0,3423000.0,1752000.0,2009000.0,2696000.0,3490000.0,5.985E7,5.998E7,
9494000.0,1594000.0,1132000.0,6823000.0,3384000.0,1759000.0,2001000.0,2727000.0,3453000.0,6.003E7,6.01E7,
9527000.0,1600000.0,1132000.0,6811000.0,3389000.0,1753000.0,1994000.0,2750000.0,3452000.0,6.003E7,6.004E7,
9303000.0,1589000.0,1133000.0,6807000.0,3380000.0,1752000.0,1987000.0,2749000.0,3434000.0,6.003E7,6.025E7,
9084000.0,1587000.0,1136000.0,6954000.0,3378000.0,1739000.0,1992000.0,2774000.0,3404000.0,6.003E7,6.032E7,
9371000.0,1584000.0,1139000.0,6932000.0,3380000.0,1740000.0,1985000.0,2826000.0,3406000.0,6.003E7,6.002E7,
9298000.0,1590000.0,1139000.0,6936000.0,3394000.0,1730000.0,1979000.0,2886000.0,3409000.0,6.003E7,6.007E7,
9058000.0,1584000.0,1140000.0,6930000.0,3388000.0,1733000.0,1975000.0,2921000.0,3374000.0,6.003E7,6.031E7,
8914000.0,1582000.0,1140000.0,6927000.0,3388000.0,1727000.0,1974000.0,2921000.0,3361000.0,6.003E7,6.045E7,
9335000.0,1580000.0,1141000.0,6918000.0,3382000.0,1731000.0,1968000.0,2986000.0,3339000.0,6.003E7,6.002E7,
8944000.0,1579000.0,1140000.0,6934000.0,3399000.0,1714000.0,1968000.0,3028000.0,3297000.0,6.003E7,6.036E7,
9318000.0,1579000.0,1140000.0,6946000.0,3404000.0,1689000.0,1966000.0,3053000.0,3473000.0,5.995E7,5.997E7,
8985000.0,1573000.0,1132000.0,6954000.0,3409000.0,1682000.0,1960000.0,3100000.0,3485000.0,6.003E7,6.027E7,
8781000.0,1569000.0,1133000.0,6945000.0,3409000.0,1682000.0,1952000.0,3122000.0,3463000.0,6.003E7,6.048E7,
9307000.0,1572000.0,1134000.0,6940000.0,3385000.0,1670000.0,1949000.0,3150000.0,3506000.0,5.996E7,5.998E7,
9047000.0,1577000.0,1134000.0,6938000.0,3679000.0,1647000.0,2130000.0,2695000.0,3535000.0,6.003E7,6.022E7,
8893000.0,1586000.0,1131000.0,6933000.0,3678000.0,1640000.0,2142000.0,2683000.0,3535000.0,6.003E7,6.036E7,
8821000.0,1589000.0,1125000.0,6924000.0,3690000.0,1635000.0,2133000.0,2708000.0,3503000.0,6.003E7,6.043E7,
9281000.0,1577000.0,1123000.0,6909000.0,3685000.0,1639000.0,2143000.0,2697000.0,3709000.0,5.994E7,5.997E7,
9044000.0,1581000.0,1124000.0,6911000.0,3682000.0,1649000.0,2121000.0,2729000.0,3654000.0,6.003E7,6.019E7,
8986000.0,1583000.0,1124000.0,6912000.0,3682000.0,1649000.0,2127000.0,2733000.0,3644000.0,6.003E7,6.021E7,
8827000.0,1592000.0,1126000.0,6914000.0,3675000.0,1649000.0,2127000.0,2733000.0,3638000.0,6.003E7,6.033E7,
8690000.0,1593000.0,1127000.0,6919000.0,3661000.0,1648000.0,2130000.0,2734000.0,3626000.0,6.003E7,6.047E7,
8608000.0,1602000.0,1127000.0,6911000.0,3636000.0,1652000.0,2128000.0,2780000.0,3474000.0,6.003E7,6.054E7,
8427000.0,1578000.0,1127000.0,6892000.0,3641000.0,1654000.0,2532000.0,2401000.0,3440000.0,6.003E7,6.072E7,
8278000.0,1575000.0,1128000.0,6894000.0,3647000.0,1642000.0,2538000.0,2406000.0,3407000.0,6.003E7,6.085E7,
8098000.0,1577000.0,1128000.0,6883000.0,3647000.0,1630000.0,2538000.0,2455000.0,3358000.0,6.003E7,6.104E7,
7812000.0,1544000.0,1129000.0,6888000.0,3660000.0,1610000.0,2537000.0,2468000.0,3345000.0,6.003E7,6.135E7,
9023000.0,1560000.0,1129000.0,6888000.0,3656000.0,1614000.0,2536000.0,2472000.0,3388000.0,6.003E7,6.011E7,
8868000.0,1546000.0,1128000.0,6887000.0,3652000.0,1613000.0,2531000.0,2571000.0,3289000.0,6.003E7,6.026E7,
8742000.0,1554000.0,1127000.0,6880000.0,3637000.0,1619000.0,2524000.0,2571000.0,3289000.0,6.003E7,6.038E7,
8680000.0,1557000.0,1127000.0,6869000.0,3642000.0,1623000.0,2514000.0,2581000.0,3279000.0,6.003E7,6.043E7,
8303000.0,1553000.0,1124000.0,6852000.0,3640000.0,1640000.0,2485000.0,2608000.0,3252000.0,6.003E7,6.084E7,
8297000.0,1558000.0,1125000.0,6843000.0,3590000.0,1643000.0,2483000.0,2664000.0,3191000.0,6.003E7,6.089E7,
8217000.0,1564000.0,1125000.0,6834000.0,3566000.0,1646000.0,2477000.0,2757000.0,3097000.0,6.003E7,6.097E7,
9167000.0,1574000.0,1128000.0,6822000.0,3568000.0,1640000.0,2477000.0,2767000.0,3216000.0,6.003E7,6.0E7,
9148000.0,1576000.0,1129000.0,6797000.0,3543000.0,1643000.0,2482000.0,2834000.0,3162000.0,6.003E7,6.004E7,
9049000.0,1585000.0,1128000.0,6792000.0,3536000.0,1636000.0,2491000.0,2867000.0,3120000.0,6.003E7,6.012E7,
9215000.0,1598000.0,1121000.0,6773000.0,3525000.0,1629000.0,2495000.0,2883000.0,3159000.0,5.997E7,5.996E7,
9179000.0,1600000.0,1124000.0,6764000.0,3491000.0,1628000.0,2495000.0,2968000.0,3162000.0,5.994E7,5.999E7,
9100000.0,1599000.0,1129000.0,6780000.0,4283000.0,822100.0,2505000.0,2968000.0,3152000.0,6.003E7,6.002E7,
9114000.0,1602000.0,1132000.0,6785000.0,4268000.0,826900.0,2508000.0,2980000.0,3225000.0,5.994E7,6.0E7,
8994000.0,1608000.0,1132000.0,6795000.0,4256000.0,823800.0,2514000.0,2985000.0,3184000.0,6.003E7,6.011E7,
8603000.0,1582000.0,1133000.0,6823000.0,4254000.0,812900.0,2524000.0,3017000.0,3124000.0,6.003E7,6.047E7,
9020000.0,1584000.0,1135000.0,6836000.0,4241000.0,816700.0,2528000.0,3028000.0,3173000.0,6.003E7,6.001E7,
