RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
8222000.0,1813000.0,1218000.0,7169000.0,3573000.0,1952000.0,2542000.0,2212000.0,2260000.0,6.0E7,6.1E7,
8208000.0,1812000.0,1218000.0,7164000.0,3572000.0,1945000.0,2542000.0,2212000.0,2260000.0,6.003E7,6.101E7,
8208000.0,1812000.0,1218000.0,7146000.0,3564000.0,1939000.0,2542000.0,2212000.0,2260000.0,6.003E7,6.102E7,
8202000.0,1812000.0,1218000.0,7136000.0,3565000.0,1932000.0,2540000.0,2212000.0,2260000.0,6.003E7,6.103E7,
8202000.0,1812000.0,1218000.0,7127000.0,3663000.0,1834000.0,2540000.0,2212000.0,2260000.0,6.003E7,6.103E7,
8199000.0,1810000.0,1218000.0,7112000.0,3651000.0,1826000.0,2540000.0,2212000.0,2260000.0,6.003E7,6.105E7,
8185000.0,1808000.0,1218000.0,7065000.0,3691000.0,1785000.0,2540000.0,2212000.0,2259000.0,6.003E7,6.105E7,
8175000.0,1808000.0,1218000.0,7055000.0,3669000.0,1768000.0,2540000.0,2212000.0,2259000.0,6.003E7,6.109E7,
8175000.0,1808000.0,1217000.0,7036000.0,3647000.0,1747000.0,2539000.0,2211000.0,2259000.0,6.003E7,6.113E7,
8161000.0,1806000.0,1217000.0,7017000.0,3639000.0,1736000.0,2539000.0,2211000.0,2259000.0,6.003E7,6.115E7,
8149000.0,1801000.0,1217000.0,6994000.0,3653000.0,1706000.0,2539000.0,2211000.0,2259000.0,6.003E7,6.116E7,
7886000.0,1790000.0,1213000.0,6963000.0,3647000.0,1705000.0,2539000.0,2211000.0,2259000.0,6.003E7,6.145E7,
7683000.0,1780000.0,1212000.0,6947000.0,3637000.0,1683000.0,2538000.0,2211000.0,2259000.0,6.003E7,6.167E7,
9291000.0,1760000.0,1205000.0,6933000.0,3619000.0,1676000.0,2537000.0,2211000.0,2278000.0,6.003E7,6.008E7,
9100000.0,1746000.0,1204000.0,6919000.0,3612000.0,1664000.0,2537000.0,2211000.0,2278000.0,6.003E7,6.029E7,
9410000.0,1743000.0,1204000.0,6904000.0,3598000.0,1658000.0,2537000.0,2211000.0,2372000.0,6.003E7,6.0E7,
9320000.0,1735000.0,1203000.0,6890000.0,3590000.0,1642000.0,2535000.0,2211000.0,2489000.0,6.003E7,6.009E7,
9082000.0,1711000.0,1201000.0,6885000.0,3575000.0,1628000.0,2535000.0,2211000.0,2489000.0,6.003E7,6.038E7,
8903000.0,1703000.0,1201000.0,6861000.0,3522000.0,1612000.0,2532000.0,2210000.0,2489000.0,6.003E7,6.064E7,
8591000.0,1690000.0,1199000.0,6837000.0,3526000.0,1601000.0,2530000.0,2210000.0,2489000.0,6.003E7,6.095E7,
9341000.0,1684000.0,1199000.0,6837000.0,3513000.0,1594000.0,2530000.0,2210000.0,2548000.0,6.003E7,6.02E7,
9247000.0,1680000.0,1196000.0,6822000.0,3473000.0,1591000.0,2526000.0,2210000.0,2548000.0,6.003E7,6.033E7,
9118000.0,1676000.0,1196000.0,6817000.0,3464000.0,1574000.0,2524000.0,2210000.0,2548000.0,6.003E7,6.047E7,
9457000.0,1660000.0,1182000.0,6771000.0,3466000.0,1557000.0,2524000.0,2210000.0,2655000.0,5.992E7,6.018E7,
9575000.0,1657000.0,1182000.0,6771000.0,3471000.0,1540000.0,2521000.0,2210000.0,2773000.0,6.003E7,6.008E7,
9595000.0,1651000.0,1182000.0,6765000.0,3480000.0,1524000.0,2520000.0,2210000.0,2819000.0,6.003E7,6.004E7,
9640000.0,1650000.0,1172000.0,6755000.0,3486000.0,1512000.0,2518000.0,2210000.0,2854000.0,5.999E7,5.999E7,
9598000.0,1648000.0,1172000.0,6745000.0,3486000.0,1497000.0,2517000.0,2210000.0,2946000.0,6.003E7,6.004E7,
9547000.0,1643000.0,1172000.0,6731000.0,3486000.0,1489000.0,2517000.0,2210000.0,3041000.0,6.003E7,6.01E7,
9404000.0,1622000.0,1172000.0,6717000.0,3456000.0,1486000.0,2515000.0,2210000.0,3041000.0,6.003E7,6.028E7,
9374000.0,1622000.0,1172000.0,6697000.0,3448000.0,1461000.0,2512000.0,2210000.0,3041000.0,6.003E7,6.033E7,
9660000.0,1627000.0,1173000.0,6673000.0,3425000.0,1470000.0,2488000.0,2242000.0,3232000.0,6.003E7,6.007E7,
9615000.0,1623000.0,1173000.0,6661000.0,3420000.0,1477000.0,2482000.0,2248000.0,3270000.0,6.003E7,6.011E7,
9426000.0,1621000.0,1176000.0,6640000.0,3757000.0,1167000.0,2448000.0,2268000.0,3250000.0,6.003E7,6.03E7,
9607000.0,1628000.0,1176000.0,6689000.0,3750000.0,1178000.0,2433000.0,2303000.0,3247000.0,6.004E7,6.006E7,
9612000.0,1630000.0,1177000.0,6684000.0,3741000.0,1185000.0,2426000.0,2318000.0,3252000.0,6.003E7,6.004E7,
9506000.0,1634000.0,1176000.0,6675000.0,3761000.0,1174000.0,2688000.0,2082000.0,3258000.0,6.003E7,6.014E7,
9371000.0,1631000.0,1178000.0,6667000.0,3733000.0,1182000.0,2671000.0,2108000.0,3231000.0,6.003E7,6.03E7,
9131000.0,1627000.0,1180000.0,6659000.0,3729000.0,1171000.0,3560000.0,1226000.0,3223000.0,6.003E7,6.054E7,
8885000.0,1610000.0,1177000.0,6642000.0,3714000.0,1163000.0,3566000.0,1272000.0,3148000.0,6.004E7,6.084E7,
8586000.0,1613000.0,1177000.0,6648000.0,3668000.0,1155000.0,3566000.0,1300000.0,3109000.0,6.003E7,6.117E7,
9763000.0,1619000.0,1162000.0,6644000.0,3662000.0,1161000.0,3552000.0,1320000.0,3126000.0,6.003E7,6.0E7,
9770000.0,1606000.0,1159000.0,6629000.0,3634000.0,1161000.0,3552000.0,1322000.0,3155000.0,5.999E7,6.003E7,
9671000.0,1607000.0,1159000.0,6644000.0,3574000.0,1161000.0,3538000.0,1321000.0,3155000.0,6.003E7,6.014E7,
9583000.0,1606000.0,1159000.0,6656000.0,3564000.0,1188000.0,3505000.0,1346000.0,3124000.0,6.003E7,6.022E7,
9783000.0,1604000.0,1160000.0,6640000.0,3543000.0,1198000.0,3486000.0,1365000.0,3105000.0,6.003E7,6.002E7,
9768000.0,1572000.0,1141000.0,6641000.0,3539000.0,1566000.0,3116000.0,1375000.0,3243000.0,6.003E7,6.006E7,
9798000.0,1574000.0,1141000.0,6654000.0,3536000.0,1567000.0,3110000.0,1406000.0,3246000.0,6.003E7,6.0E7,
9691000.0,1567000.0,1141000.0,6649000.0,3527000.0,1554000.0,3110000.0,1425000.0,3373000.0,6.003E7,6.013E7,
9540000.0,1571000.0,1139000.0,6669000.0,3520000.0,1549000.0,3110000.0,1465000.0,3316000.0,6.003E7,6.025E7,
9440000.0,1577000.0,1130000.0,6684000.0,3512000.0,1556000.0,3098000.0,1459000.0,3316000.0,6.003E7,6.031E7,
9288000.0,1581000.0,1116000.0,6691000.0,3494000.0,1547000.0,3095000.0,1459000.0,3316000.0,6.003E7,6.049E7,
9086000.0,1577000.0,1116000.0,6687000.0,3492000.0,1554000.0,3082000.0,1476000.0,3298000.0,6.003E7,6.069E7,
8593000.0,1535000.0,1111000.0,6733000.0,3476000.0,1543000.0,3081000.0,1512000.0,3262000.0,6.003E7,6.116E7,
8221000.0,1515000.0,1104000.0,6713000.0,3476000.0,1533000.0,3090000.0,1509000.0,3256000.0,6.003E7,6.157E7,
7996000.0,1518000.0,1104000.0,6723000.0,3469000.0,1519000.0,3100000.0,1497000.0,3226000.0,6.003E7,6.179E7,
9672000.0,1526000.0,1104000.0,6721000.0,3437000.0,1518000.0,3091000.0,1522000.0,3257000.0,6.003E7,6.01E7,
