entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.463,0.2781,0.05411,0.01193,0.008016,0.04717,0.02351,0.01285,0.01673,0.01456,0.01487,0.3948,0.4014,
1.463,0.2734,0.05401,0.01192,0.008015,0.04714,0.0235,0.0128,0.01673,0.01456,0.01487,0.395,0.4014,
1.462,0.2648,0.05401,0.01192,0.008015,0.04703,0.02346,0.01276,0.01673,0.01456,0.01487,0.3951,0.4016,
1.462,0.2503,0.05399,0.01192,0.008016,0.04697,0.02347,0.01272,0.01672,0.01456,0.01487,0.3951,0.4017,
1.462,0.2677,0.05399,0.01192,0.008016,0.04691,0.02411,0.01207,0.01672,0.01456,0.01487,0.3951,0.4017,
1.461,0.2634,0.05398,0.01191,0.008017,0.04682,0.02403,0.01202,0.01672,0.01456,0.01488,0.3952,0.4019,
1.46,0.2496,0.05391,0.01191,0.008019,0.04653,0.02431,0.01176,0.01673,0.01457,0.01488,0.3954,0.4021,
1.459,0.2493,0.05385,0.01191,0.008019,0.04647,0.02417,0.01164,0.01673,0.01457,0.01488,0.3954,0.4024,
1.458,0.2496,0.05385,0.01191,0.00802,0.04635,0.02403,0.01151,0.01673,0.01457,0.01488,0.3955,0.4027,
1.457,0.2484,0.05378,0.0119,0.008019,0.04623,0.02398,0.01144,0.01673,0.01457,0.01488,0.3955,0.4029,
1.456,0.2581,0.05371,0.01187,0.008019,0.0461,0.02408,0.01125,0.01674,0.01457,0.01489,0.3957,0.4031,
1.452,0.2576,0.05199,0.0118,0.007999,0.0459,0.02404,0.01124,0.01674,0.01458,0.01489,0.3957,0.4051,
1.448,0.2558,0.05066,0.01174,0.007991,0.04581,0.02398,0.0111,0.01673,0.01458,0.01489,0.3958,0.4067,
1.468,0.2465,0.06128,0.01161,0.007945,0.04572,0.02387,0.01106,0.01673,0.01458,0.01503,0.3959,0.3963,
1.465,0.2456,0.06003,0.01152,0.007942,0.04564,0.02382,0.01098,0.01674,0.01458,0.01503,0.396,0.3977,
1.47,0.2427,0.06204,0.0115,0.007938,0.04552,0.02372,0.01093,0.01673,0.01458,0.01564,0.3958,0.3956,
1.47,0.2414,0.06142,0.01143,0.007927,0.04541,0.02366,0.01082,0.01671,0.01457,0.01641,0.3956,0.396,
1.466,0.2427,0.05986,0.01128,0.007913,0.04538,0.02356,0.01073,0.01671,0.01457,0.01641,0.3957,0.3979,
1.462,0.2491,0.05869,0.01123,0.007914,0.04523,0.02321,0.01062,0.01669,0.01457,0.01641,0.3957,0.3997,
1.457,0.2423,0.05665,0.01115,0.007909,0.04508,0.02325,0.01056,0.01669,0.01457,0.01641,0.3958,0.4019,
1.467,0.2498,0.06158,0.0111,0.007905,0.04507,0.02316,0.01051,0.01668,0.01457,0.0168,0.3957,0.3969,
1.464,0.2506,0.06098,0.01108,0.007889,0.04499,0.0229,0.01049,0.01666,0.01457,0.0168,0.3958,0.3978,
1.462,0.2386,0.06013,0.01105,0.007885,0.04496,0.02284,0.01038,0.01665,0.01458,0.0168,0.3959,0.3988,
1.467,0.2259,0.06238,0.01095,0.0078,0.04467,0.02286,0.01027,0.01665,0.01458,0.01752,0.3953,0.397,
1.47,0.2247,0.06307,0.01092,0.007788,0.0446,0.02286,0.01014,0.01661,0.01456,0.01827,0.3954,0.3957,
1.47,0.2254,0.0632,0.01088,0.007786,0.04456,0.02293,0.01004,0.0166,0.01456,0.01857,0.3954,0.3955,
1.471,0.2252,0.06351,0.01087,0.007721,0.0445,0.02297,0.009962,0.01659,0.01456,0.0188,0.3953,0.3952,
1.471,0.2247,0.06319,0.01085,0.007716,0.04441,0.02295,0.009855,0.01657,0.01455,0.01939,0.3952,0.3953,
1.472,0.2256,0.06283,0.01081,0.007711,0.04429,0.02294,0.009799,0.01656,0.01454,0.02001,0.395,0.3955,
1.469,0.2251,0.0619,0.01068,0.007711,0.04421,0.02275,0.009783,0.01655,0.01454,0.02001,0.3951,0.3967,
1.467,0.2249,0.06171,0.01068,0.007712,0.04409,0.0227,0.009618,0.01654,0.01455,0.02002,0.3952,0.3972,
1.474,0.2363,0.06352,0.0107,0.007713,0.04387,0.02252,0.009667,0.01636,0.01474,0.02125,0.3947,0.395,
1.474,0.2244,0.06321,0.01067,0.007713,0.04379,0.02249,0.00971,0.01632,0.01478,0.02149,0.3946,0.3952,
1.469,0.2224,0.06198,0.01066,0.00773,0.04367,0.0247,0.007671,0.0161,0.01492,0.02137,0.3947,0.3965,
1.472,0.2157,0.06316,0.0107,0.007728,0.04398,0.02465,0.007742,0.016,0.01514,0.02135,0.3947,0.3948,
1.473,0.2192,0.0632,0.01072,0.007737,0.04395,0.0246,0.007788,0.01595,0.01524,0.02138,0.3947,0.3948,
1.472,0.2314,0.06249,0.01074,0.00773,0.04388,0.02473,0.007719,0.01767,0.01368,0.02141,0.3946,0.3953,
1.47,0.2315,0.06161,0.01073,0.007747,0.04383,0.02454,0.00777,0.01756,0.01386,0.02124,0.3947,0.3964,
1.463,0.2427,0.06004,0.0107,0.00776,0.04379,0.02452,0.007698,0.02341,0.008064,0.02119,0.3947,0.3981,
1.458,0.252,0.05843,0.01059,0.007743,0.04368,0.02442,0.007651,0.02345,0.008367,0.02071,0.3949,0.4001,
1.454,0.2427,0.05648,0.01061,0.007744,0.04373,0.02413,0.007599,0.02346,0.008552,0.02045,0.3949,0.4024,
1.468,0.2341,0.06421,0.01065,0.00764,0.0437,0.02409,0.007633,0.02336,0.008684,0.02056,0.3948,0.3946,
1.468,0.2377,0.06427,0.01056,0.007622,0.04361,0.02391,0.007636,0.02337,0.008694,0.02075,0.3947,0.3949,
1.466,0.2368,0.06363,0.01057,0.007628,0.04371,0.02351,0.007636,0.02328,0.008694,0.02076,0.3949,0.3957,
1.465,0.242,0.06305,0.01057,0.007627,0.0438,0.02345,0.007815,0.02306,0.008859,0.02055,0.395,0.3962,
1.467,0.2313,0.06439,0.01056,0.007637,0.0437,0.02332,0.007886,0.02295,0.008986,0.02044,0.3951,0.395,
1.47,0.2422,0.06424,0.01034,0.007501,0.04367,0.02327,0.0103,0.02049,0.009043,0.02133,0.3948,0.395,
1.471,0.2401,0.06443,0.01035,0.007501,0.04376,0.02325,0.0103,0.02045,0.009248,0.02134,0.3948,0.3946,
1.472,0.2291,0.06367,0.0103,0.007494,0.04369,0.02317,0.01021,0.02044,0.009366,0.02216,0.3944,0.3951,
1.47,0.2269,0.0627,0.01032,0.007484,0.04383,0.02313,0.01018,0.02044,0.00963,0.02179,0.3945,0.396,
1.468,0.2249,0.06206,0.01036,0.007431,0.04394,0.02309,0.01023,0.02037,0.009592,0.0218,0.3946,0.3965,
1.466,0.2213,0.06106,0.01039,0.007336,0.04399,0.02297,0.01017,0.02035,0.009592,0.0218,0.3947,0.3977,
1.463,0.2328,0.05974,0.01037,0.007339,0.04397,0.02296,0.01022,0.02027,0.009707,0.02168,0.3947,0.399,
1.456,0.2328,0.05652,0.01009,0.007307,0.04429,0.02286,0.01015,0.02026,0.009943,0.02146,0.3948,0.4023,
1.45,0.2242,0.05408,0.009965,0.007261,0.04416,0.02287,0.01008,0.02032,0.009925,0.02142,0.3949,0.405,
1.446,0.2226,0.05261,0.009988,0.007265,0.04424,0.02283,0.009995,0.0204,0.009852,0.02123,0.395,0.4066,
1.468,0.2198,0.06364,0.01004,0.007263,0.04422,0.02261,0.009986,0.02033,0.01002,0.02143,0.395,0.3955,
1.471,0.208,0.06471,0.00992,0.007271,0.04424,0.02251,0.01002,0.02025,0.01005,0.02186,0.3946,0.3945,
1.467,0.2326,0.06329,0.00984,0.007256,0.04426,0.0223,0.01008,0.02015,0.01025,0.02157,0.3951,0.3959,
1.465,0.2209,0.06238,0.009751,0.007249,0.04416,0.02226,0.01011,0.02012,0.01058,0.02119,0.3951,0.3971,
1.469,0.2168,0.0641,0.009527,0.007264,0.04439,0.02213,0.01006,0.02011,0.01101,0.02118,0.3949,0.3953,
1.467,0.2241,0.06307,0.009527,0.007286,0.0445,0.02209,0.01001,0.0202,0.01109,0.021,0.3951,0.3961,
