RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
8222000.0,1813000.0,1218000.0,7169000.0,3573000.0,1952000.0,2542000.0,2212000.0,2260000.0,6.0E7,6.1E7,
8217000.0,1813000.0,1218000.0,7161000.0,3574000.0,1941000.0,2542000.0,2212000.0,2260000.0,6.003E7,6.101E7,
8203000.0,1807000.0,1218000.0,7153000.0,3545000.0,1935000.0,2541000.0,2212000.0,2260000.0,6.003E7,6.104E7,
8198000.0,1807000.0,1218000.0,7139000.0,3516000.0,1925000.0,2541000.0,2212000.0,2260000.0,6.003E7,6.108E7,
8194000.0,1806000.0,1217000.0,7133000.0,3536000.0,1905000.0,2541000.0,2212000.0,2260000.0,6.003E7,6.108E7,
8178000.0,1805000.0,1217000.0,7126000.0,3529000.0,1893000.0,2541000.0,2212000.0,2260000.0,6.003E7,6.11E7,
8168000.0,1801000.0,1217000.0,7121000.0,3527000.0,1866000.0,2541000.0,2212000.0,2260000.0,6.003E7,6.113E7,
9327000.0,1800000.0,1217000.0,7107000.0,3525000.0,1849000.0,2541000.0,2212000.0,2327000.0,6.003E7,5.997E7,
9308000.0,1800000.0,1217000.0,7097000.0,3517000.0,1844000.0,2541000.0,2212000.0,2327000.0,6.003E7,5.998E7,
9285000.0,1798000.0,1216000.0,7092000.0,3453000.0,1843000.0,2540000.0,2212000.0,2327000.0,6.003E7,6.005E7,
9225000.0,1794000.0,1216000.0,7078000.0,3408000.0,1826000.0,2538000.0,2211000.0,2327000.0,6.003E7,6.016E7,
9354000.0,1789000.0,1216000.0,7060000.0,3430000.0,1804000.0,2538000.0,2211000.0,2479000.0,6.003E7,6.002E7,
9207000.0,1786000.0,1215000.0,7026000.0,3425000.0,1787000.0,2536000.0,2211000.0,2479000.0,6.003E7,6.016E7,
9065000.0,1783000.0,1215000.0,7008000.0,3410000.0,1782000.0,2535000.0,2211000.0,2479000.0,6.003E7,6.03E7,
9127000.0,1782000.0,1215000.0,7003000.0,3410000.0,1782000.0,2535000.0,2211000.0,2555000.0,6.003E7,6.023E7,
9285000.0,1772000.0,1215000.0,6976000.0,3425000.0,1753000.0,2532000.0,2211000.0,2609000.0,6.003E7,6.008E7,
9273000.0,1760000.0,1213000.0,6971000.0,3462000.0,1715000.0,2532000.0,2211000.0,2642000.0,6.003E7,6.008E7,
9065000.0,1751000.0,1213000.0,6966000.0,3453000.0,1682000.0,2529000.0,2211000.0,2642000.0,6.003E7,6.032E7,
8913000.0,1739000.0,1213000.0,6956000.0,3452000.0,1671000.0,2526000.0,2211000.0,2641000.0,6.003E7,6.047E7,
8869000.0,1737000.0,1213000.0,6946000.0,3449000.0,1659000.0,2526000.0,2211000.0,2641000.0,6.003E7,6.053E7,
9429000.0,1727000.0,1212000.0,6939000.0,3422000.0,1646000.0,2521000.0,2211000.0,2706000.0,6.003E7,6.002E7,
9425000.0,1717000.0,1212000.0,6930000.0,3394000.0,1646000.0,2521000.0,2211000.0,2790000.0,5.995E7,6.005E7,
9273000.0,1713000.0,1210000.0,6912000.0,3367000.0,1643000.0,2521000.0,2211000.0,2790000.0,6.003E7,6.024E7,
9184000.0,1711000.0,1209000.0,6894000.0,3373000.0,1631000.0,2519000.0,2209000.0,2787000.0,6.003E7,6.032E7,
8916000.0,1706000.0,1209000.0,6875000.0,3350000.0,1620000.0,2519000.0,2208000.0,2787000.0,6.003E7,6.062E7,
8651000.0,1693000.0,1206000.0,6855000.0,3345000.0,1603000.0,2519000.0,2208000.0,2787000.0,6.003E7,6.092E7,
9512000.0,1692000.0,1195000.0,6850000.0,3357000.0,1591000.0,2519000.0,2208000.0,2890000.0,6.003E7,6.007E7,
9451000.0,1691000.0,1195000.0,6850000.0,3341000.0,1589000.0,2517000.0,2208000.0,2951000.0,6.003E7,6.012E7,
9225000.0,1684000.0,1192000.0,6840000.0,3315000.0,1572000.0,2516000.0,2208000.0,2951000.0,6.003E7,6.039E7,
9069000.0,1664000.0,1191000.0,6821000.0,3307000.0,1558000.0,2513000.0,2208000.0,2950000.0,6.003E7,6.058E7,
8893000.0,1654000.0,1186000.0,6812000.0,3313000.0,1546000.0,2511000.0,2208000.0,2950000.0,6.003E7,6.077E7,
8697000.0,1656000.0,1187000.0,6812000.0,3444000.0,1439000.0,2484000.0,2219000.0,2895000.0,6.003E7,6.097E7,
8631000.0,1653000.0,1188000.0,6815000.0,3448000.0,1458000.0,2472000.0,2274000.0,2808000.0,6.003E7,6.101E7,
8532000.0,1660000.0,1189000.0,6788000.0,3453000.0,1443000.0,2460000.0,2337000.0,2734000.0,6.003E7,6.112E7,
