FeEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
1.29381E-4,4.42429,1.33255E-4,0.202518,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,5.96033E-7,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,7.09892,0.0,0.0,15.7691,0.0,401.0,210586.0,
0.0253189,4.39876,0.0256594,0.20252,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,3.05867E-6,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.85908,0.0,0.0,28.1306,0.0,501.0,210586.0,
0.219514,4.17401,0.250414,0.202524,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,6.37089E-6,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.75068,0.0,0.0,36.3898,0.0,601.0,210586.0,
0.5865,3.3687,1.05571,0.20253,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,1.06863E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.66687,0.0,0.0,44.3476,0.0,701.0,210586.0,
0.588806,2.35221,2.07219,0.202531,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,1.40425E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.61073,0.0,0.0,50.606,0.0,801.0,210586.0,
0.41857,1.53224,2.89217,0.202535,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,1.6326E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.57117,0.0,0.0,55.5278,0.0,901.0,210586.0,
0.269592,0.968909,3.45549,0.202535,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,1.78959E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.5424,0.0,0.0,59.3986,0.0,1001.0,210586.0,
0.168733,0.604264,3.82014,0.202537,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,1.90344E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.52105,0.0,0.0,62.4426,0.0,1101.0,210586.0,
0.104544,0.374146,4.05026,0.202537,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,1.99091E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.50496,0.0,0.0,64.8365,0.0,1201.0,210586.0,
0.0644727,0.230709,4.19368,0.202539,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,2.06165E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.49272,0.0,0.0,66.7192,0.0,1301.0,210586.0,
0.0396558,0.141902,4.28251,0.202539,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,2.12133E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.48332,0.0,0.0,68.1998,0.0,1401.0,210586.0,
0.0243511,0.0871355,4.33726,0.202539,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,2.1735E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.47608,0.0,0.0,69.3643,0.0,1501.0,210586.0,
0.0149361,0.053446,4.37095,0.202541,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,2.22037E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.47046,0.0,0.0,70.2802,0.0,1601.0,210586.0,
0.00915413,0.0327564,4.39164,0.202541,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,2.26344E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.46609,0.0,0.0,71.0002,0.0,1701.0,210586.0,
0.00560726,0.0200645,4.40433,0.202541,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,2.3037E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.46269,0.0,0.0,71.5667,0.0,1801.0,210586.0,
0.00343326,0.0122853,4.4121,0.202541,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,2.34192E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.46003,0.0,0.0,72.012,0.0,1901.0,210586.0,
0.00210149,0.00751976,4.41688,0.202543,19250.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15188E-24,2.37856E-5,19250.9,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.45795,0.0,0.0,72.3625,0.0,2001.0,210586.0,
0.144206,0.933511,4.71579,1.06713,26790.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.049190000000001E-24,0.00319936,26790.8,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.49419,0.0,0.0,82.5987,0.0,2101.0,260851.0,
0.147857,0.574198,5.07508,1.06713,26790.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.049190000000001E-24,0.00320004,26790.8,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.48472,0.0,0.0,84.4427,0.0,2201.0,260851.0,
0.0971858,0.352601,5.29669,1.06713,26790.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.049190000000001E-24,0.00320069,26790.8,0.0,0.0,0.0,1.0,9.40693E-22,0.0,0.0,6.47741,0.0,0.0,85.8928,0.0,2301.0,260851.0,
0.0661066,0.1757,4.41365,0.866912,21764.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.728370000000001E-24,0.00350971,21764.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.47218,0.0,0.0,95.4188,0.0,2401.0,285984.0,
0.0411528,0.116846,4.47252,0.866912,21764.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.728370000000001E-24,0.00351019,21764.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.46843,0.0,0.0,96.2541,0.0,2501.0,285984.0,
0.0209052,0.0715792,4.51777,0.866912,21764.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.728370000000001E-24,0.00351059,21764.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.46485,0.0,0.0,97.0592,0.0,2601.0,285984.0,
0.0123442,0.0438299,4.54552,0.866912,21764.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.728370000000001E-24,0.00351099,21764.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.46206,0.0,0.0,97.6921,0.0,2701.0,285984.0,
0.0075079,0.0268296,4.56252,0.866914,21764.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.728370000000001E-24,0.00351137,21764.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.45987,0.0,0.0,98.19,0.0,2801.0,285984.0,
0.00458955,0.0164191,4.57292,0.866914,21764.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.728370000000001E-24,0.00351174,21764.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.45816,0.0,0.0,98.5812,0.0,2901.0,285984.0,
0.626906,2.58427,11.1531,10.0294,86032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33561E-22,0.0472075,86032.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.53708,0.0,0.0,647.359,0.0,3001.0,2233060.0,
0.437746,1.6049,12.1325,10.0294,86032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33561E-22,0.0472104,86032.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.51837,0.0,0.0,675.902,0.0,3101.0,2233060.0,
0.275861,0.991364,12.746,10.0294,86032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33561E-22,0.0472129,86032.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.5042,0.0,0.0,698.351,0.0,3201.0,2233060.0,
0.170461,0.610423,13.1269,10.0294,86032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33561E-22,0.0472149,86032.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.49338,0.0,0.0,716.003,0.0,3301.0,2233060.0,
0.104813,0.375103,13.3623,10.0294,86032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33561E-22,0.0472165,86032.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.48505,0.0,0.0,729.886,0.0,3401.0,2233060.0,
0.0643277,0.23019,13.5072,10.0294,86032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33561E-22,0.047218,86032.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.47861,0.0,0.0,740.806,0.0,3501.0,2233060.0,
0.03944,0.14113,13.5962,10.0294,86032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33561E-22,0.0472194,86032.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.47361,0.0,0.0,749.392,0.0,3601.0,2233060.0,
0.0241648,0.0864691,13.6509,10.0294,86032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33561E-22,0.0472207,86032.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.46972,0.0,0.0,756.145,0.0,3701.0,2233060.0,
0.0147986,0.0529539,13.6844,10.0294,86032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33561E-22,0.047222,86032.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.46668,0.0,0.0,761.457,0.0,3801.0,2233060.0,
1.50057E-4,5.13135,1.42823,12.1986,57464.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07717E-22,0.0677134,57464.2,0.0,0.0,0.0,1.0,5.80351E-21,0.0,0.0,7.12082,0.0,0.0,89.8373,0.0,4301.0,1199720.0,
0.0293654,5.10174,1.45494,12.2015,57464.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07717E-22,0.0706117,57464.2,0.0,0.0,0.0,1.0,5.80351E-21,0.0,0.0,6.87155,0.0,0.0,160.262,0.0,4401.0,1199720.0,
0.486479,3.28583,4.92712,14.0156,71340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5302099999999999E-22,0.0977057,71340.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.63059,0.0,0.0,408.693,0.0,4501.0,1750060.0,
0.577649,2.1667,6.04624,14.0156,71340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51953E-22,0.0970304,71340.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.58639,0.0,0.0,448.974,0.0,4601.0,1736110.0,
0.404062,1.37746,6.83547,14.0156,71340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51346E-22,0.0966469,71340.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.55526,0.0,0.0,480.966,0.0,4701.0,1730900.0,
0.256943,0.861318,7.3516,14.0156,71340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5104299999999999E-22,0.0964563,71340.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.53151,0.0,0.0,506.523,0.0,4801.0,1725720.0,
0.15908,0.534069,7.67884,14.0156,71340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5029E-22,0.0959768,71340.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.51402,0.0,0.0,524.745,0.0,4901.0,1717100.0,
0.0975527,0.3296,7.8833,14.0156,71340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49241E-22,0.0953086,71340.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.50117,0.0,0.0,537.289,0.0,5001.0,1706830.0,
0.0600402,0.202834,8.01007,14.0156,71340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49241E-22,0.0953097,71340.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.49101,0.0,0.0,550.032,0.0,5101.0,1706830.0,
0.0368818,0.124596,8.08833,14.0156,71340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49241E-22,0.0953109,71340.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.48318,0.0,0.0,560.054,0.0,5201.0,1706830.0,
0.0226276,0.0764417,8.13649,14.0156,71340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49241E-22,0.0953118,71340.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.47713,0.0,0.0,567.937,0.0,5301.0,1706830.0,
0.0132296,0.0468581,8.16609,14.0156,71340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49241E-22,0.0953127,71340.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.47242,0.0,0.0,574.136,0.0,5401.0,1706830.0,
0.00803651,0.0287061,8.18422,14.0156,71340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49241E-22,0.0953133,71340.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.46875,0.0,0.0,579.01,0.0,5501.0,1706830.0,
0.00491385,0.0175779,8.19534,14.0156,71340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49241E-22,0.095314,71340.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.46589,0.0,0.0,582.844,0.0,5601.0,1706830.0,
