RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
8222000.0,1813000.0,1218000.0,7169000.0,3573000.0,1952000.0,2542000.0,2212000.0,2260000.0,6.0E7,6.1E7,
8212000.0,1813000.0,1218000.0,7159000.0,3566000.0,1934000.0,2540000.0,2212000.0,2260000.0,6.003E7,6.103E7,
9254000.0,1812000.0,1218000.0,7131000.0,3581000.0,1911000.0,2540000.0,2212000.0,2340000.0,6.003E7,5.998E7,
9250000.0,1812000.0,1218000.0,7131000.0,3588000.0,1904000.0,2540000.0,2212000.0,2340000.0,6.003E7,5.998E7,
9248000.0,1812000.0,1218000.0,7124000.0,3579000.0,1899000.0,2540000.0,2212000.0,2340000.0,6.003E7,5.999E7,
9234000.0,1810000.0,1218000.0,7115000.0,3577000.0,1892000.0,2540000.0,2212000.0,2488000.0,6.003E7,6.0E7,
9234000.0,1810000.0,1218000.0,7105000.0,3605000.0,1857000.0,2540000.0,2212000.0,2608000.0,6.003E7,6.0E7,
9230000.0,1809000.0,1218000.0,7087000.0,3597000.0,1850000.0,2538000.0,2212000.0,2608000.0,6.003E7,6.002E7,
9224000.0,1807000.0,1218000.0,7063000.0,3595000.0,1842000.0,2538000.0,2212000.0,2608000.0,6.003E7,6.003E7,
9274000.0,1806000.0,1217000.0,7048000.0,3595000.0,1842000.0,2538000.0,2211000.0,2662000.0,6.003E7,5.997E7,
9256000.0,1805000.0,1210000.0,7038000.0,3587000.0,1836000.0,2536000.0,2211000.0,2662000.0,6.003E7,5.999E7,
8980000.0,1798000.0,1209000.0,7033000.0,3586000.0,1824000.0,2535000.0,2211000.0,2662000.0,6.003E7,6.029E7,
8720000.0,1782000.0,1207000.0,7008000.0,3578000.0,1817000.0,2535000.0,2211000.0,2662000.0,6.003E7,6.057E7,
8514000.0,1779000.0,1207000.0,6985000.0,3556000.0,1805000.0,2535000.0,2211000.0,2662000.0,6.003E7,6.079E7,
9313000.0,1778000.0,1207000.0,6967000.0,3542000.0,1798000.0,2534000.0,2211000.0,2721000.0,5.997E7,6.001E7,
9277000.0,1774000.0,1206000.0,6943000.0,3539000.0,1794000.0,2534000.0,2211000.0,2790000.0,6.003E7,6.004E7,
9318000.0,1774000.0,1206000.0,6930000.0,3547000.0,1777000.0,2534000.0,2211000.0,2935000.0,6.003E7,5.997E7,
9259000.0,1766000.0,1204000.0,6917000.0,3537000.0,1765000.0,2534000.0,2210000.0,3031000.0,6.003E7,6.003E7,
9350000.0,1765000.0,1204000.0,6909000.0,3519000.0,1759000.0,2534000.0,2210000.0,3098000.0,6.003E7,5.996E7,
9152000.0,1755000.0,1203000.0,6900000.0,3512000.0,1753000.0,2532000.0,2210000.0,3149000.0,5.998E7,6.018E7,
9058000.0,1754000.0,1203000.0,6879000.0,3493000.0,1747000.0,2532000.0,2210000.0,3148000.0,6.003E7,6.029E7,
9368000.0,1751000.0,1187000.0,6833000.0,3493000.0,1747000.0,2532000.0,2210000.0,3230000.0,6.003E7,5.998E7,
9239000.0,1746000.0,1187000.0,6809000.0,3499000.0,1735000.0,2530000.0,2209000.0,3230000.0,6.003E7,6.012E7,
9269000.0,1728000.0,1175000.0,6800000.0,3491000.0,1704000.0,2530000.0,2209000.0,3305000.0,6.003E7,6.015E7,
9453000.0,1728000.0,1175000.0,6796000.0,3457000.0,1685000.0,2528000.0,2209000.0,3360000.0,6.003E7,6.0E7,
9151000.0,1700000.0,1172000.0,6767000.0,3453000.0,1671000.0,2527000.0,2209000.0,3410000.0,6.003E7,6.034E7,
8956000.0,1700000.0,1172000.0,6767000.0,3462000.0,1650000.0,2527000.0,2209000.0,3410000.0,6.003E7,6.054E7,
8820000.0,1696000.0,1170000.0,6760000.0,3451000.0,1641000.0,2524000.0,2207000.0,3407000.0,6.003E7,6.069E7,
9570000.0,1685000.0,1170000.0,6752000.0,3448000.0,1636000.0,2523000.0,2207000.0,3652000.0,5.993E7,5.995E7,
9442000.0,1675000.0,1170000.0,6752000.0,3454000.0,1616000.0,2522000.0,2207000.0,3652000.0,6.003E7,6.009E7,
9241000.0,1660000.0,1163000.0,6752000.0,3448000.0,1597000.0,2519000.0,2207000.0,3652000.0,6.003E7,6.033E7,
9559000.0,1670000.0,1162000.0,6757000.0,3452000.0,1584000.0,2519000.0,2207000.0,3738000.0,6.0E7,5.998E7,
9515000.0,1674000.0,1163000.0,6748000.0,3450000.0,1594000.0,2503000.0,2274000.0,3717000.0,6.003E7,6.002E7,
9206000.0,1648000.0,1156000.0,6744000.0,3454000.0,1613000.0,2479000.0,2293000.0,3698000.0,6.003E7,6.034E7,
9573000.0,1650000.0,1158000.0,6750000.0,3463000.0,1606000.0,2476000.0,2334000.0,3783000.0,5.986E7,5.997E7,
9360000.0,1653000.0,1157000.0,6819000.0,3479000.0,1612000.0,2463000.0,2384000.0,3699000.0,6.003E7,6.007E7,
9096000.0,1645000.0,1160000.0,6811000.0,3480000.0,1603000.0,2461000.0,2412000.0,3640000.0,6.003E7,6.033E7,
8844000.0,1645000.0,1162000.0,6779000.0,3489000.0,1622000.0,2433000.0,2446000.0,3604000.0,6.003E7,6.058E7,
9407000.0,1649000.0,1164000.0,6770000.0,3475000.0,1625000.0,2413000.0,2446000.0,3641000.0,6.003E7,6.002E7,
9200000.0,1644000.0,1166000.0,6776000.0,3468000.0,1623000.0,2428000.0,2433000.0,3617000.0,6.003E7,6.021E7,
8875000.0,1658000.0,1163000.0,6754000.0,3461000.0,1642000.0,2938000.0,1946000.0,3516000.0,6.003E7,6.053E7,
8772000.0,1658000.0,1164000.0,6753000.0,3453000.0,1632000.0,2927000.0,1955000.0,3507000.0,6.003E7,6.064E7,
8577000.0,1659000.0,1164000.0,6755000.0,3453000.0,1626000.0,2935000.0,1971000.0,3481000.0,6.003E7,6.083E7,
9078000.0,1657000.0,1165000.0,6751000.0,3450000.0,1620000.0,2937000.0,1979000.0,3547000.0,6.003E7,6.032E7,
8968000.0,1668000.0,1169000.0,6770000.0,3464000.0,1610000.0,3020000.0,1927000.0,3499000.0,6.003E7,6.038E7,
9353000.0,1670000.0,1169000.0,6770000.0,3661000.0,1374000.0,3017000.0,1938000.0,3605000.0,6.0E7,6.004E7,
9300000.0,1669000.0,1169000.0,6772000.0,3671000.0,1358000.0,3022000.0,1947000.0,3602000.0,6.003E7,6.009E7,
9278000.0,1669000.0,1174000.0,6772000.0,3666000.0,1362000.0,3008000.0,2033000.0,3516000.0,6.003E7,6.011E7,
9206000.0,1671000.0,1174000.0,6754000.0,3654000.0,1374000.0,2996000.0,2049000.0,3500000.0,6.003E7,6.017E7,
9084000.0,1673000.0,1176000.0,6749000.0,3634000.0,1366000.0,3005000.0,2051000.0,3488000.0,6.003E7,6.031E7,
8833000.0,1671000.0,1176000.0,6749000.0,3607000.0,1366000.0,3003000.0,2101000.0,3433000.0,6.003E7,6.059E7,
8522000.0,1668000.0,1172000.0,6754000.0,3613000.0,1378000.0,2985000.0,2122000.0,3412000.0,6.003E7,6.089E7,
8383000.0,1669000.0,1173000.0,6748000.0,3625000.0,1391000.0,2969000.0,2112000.0,3399000.0,6.004E7,6.101E7,
