entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.463,0.2779,0.05411,0.01193,0.008016,0.04717,0.02351,0.01285,0.01673,0.01456,0.01487,0.3948,0.4014,
1.463,0.261,0.05404,0.01192,0.008014,0.04717,0.02357,0.01278,0.01672,0.01456,0.01487,0.395,0.4014,
1.463,0.271,0.05393,0.01191,0.008014,0.04714,0.0237,0.01266,0.01673,0.01456,0.01487,0.3951,0.4014,
1.462,0.2732,0.05393,0.01191,0.008014,0.04712,0.02366,0.01251,0.01673,0.01456,0.01487,0.3951,0.4016,
1.461,0.2586,0.05386,0.0119,0.008015,0.04702,0.02381,0.01232,0.01672,0.01456,0.01487,0.3952,0.4018,
1.474,0.2604,0.06045,0.01182,0.008016,0.04693,0.02393,0.01212,0.01672,0.01456,0.01517,0.3952,0.3951,
1.477,0.2605,0.06043,0.01175,0.00801,0.04685,0.02398,0.01205,0.01671,0.01455,0.01605,0.395,0.3947,
1.476,0.2553,0.06038,0.01174,0.008011,0.04679,0.02398,0.01196,0.0167,0.01455,0.01605,0.395,0.3948,
1.475,0.2468,0.06038,0.01174,0.008011,0.04672,0.02384,0.01185,0.01669,0.01455,0.01606,0.3951,0.3951,
1.474,0.2477,0.06033,0.01173,0.008011,0.04669,0.02372,0.01181,0.01668,0.01455,0.01606,0.3951,0.3953,
1.478,0.2555,0.06075,0.01169,0.008002,0.04661,0.02387,0.01163,0.01667,0.01454,0.01711,0.3947,0.3944,
1.474,0.2455,0.05952,0.01153,0.007997,0.0465,0.02378,0.0116,0.01667,0.01454,0.01711,0.3948,0.3959,
1.472,0.2475,0.05867,0.01151,0.007996,0.04639,0.02355,0.01159,0.01666,0.01455,0.01712,0.3949,0.3971,
1.478,0.2559,0.06134,0.01148,0.007995,0.04627,0.0236,0.01145,0.01665,0.01454,0.01776,0.3946,0.3944,
1.477,0.2491,0.06096,0.01145,0.007994,0.04605,0.02369,0.0113,0.01665,0.01454,0.01799,0.3946,0.3948,
1.474,0.2526,0.06005,0.01137,0.007989,0.04596,0.0234,0.0113,0.01664,0.01454,0.01799,0.3948,0.3959,
1.477,0.2455,0.06167,0.0112,0.00796,0.04588,0.02321,0.01119,0.01663,0.01454,0.01847,0.3947,0.3945,
1.478,0.2408,0.06182,0.01103,0.007921,0.04583,0.02317,0.01111,0.01662,0.01453,0.0191,0.3945,0.3944,
1.475,0.2555,0.06054,0.01101,0.007921,0.04574,0.02327,0.01101,0.01662,0.01453,0.0191,0.3946,0.3957,
1.47,0.2297,0.05906,0.01079,0.007899,0.04565,0.02307,0.01095,0.0166,0.01454,0.01911,0.3947,0.3977,
1.476,0.225,0.06173,0.01077,0.007899,0.04558,0.02303,0.0109,0.01658,0.01454,0.01942,0.3946,0.3949,
1.476,0.2196,0.06244,0.01071,0.007847,0.04549,0.02284,0.01082,0.01656,0.01454,0.01955,0.3947,0.3945,
1.472,0.2185,0.06104,0.0107,0.007846,0.04544,0.0225,0.01081,0.01655,0.01453,0.01953,0.3947,0.3963,
1.471,0.2323,0.06062,0.01069,0.007844,0.04538,0.02255,0.01069,0.01654,0.01453,0.01954,0.3948,0.3968,
1.476,0.2257,0.06214,0.01065,0.007843,0.04533,0.0225,0.01066,0.01653,0.01453,0.02045,0.3939,0.3954,
1.472,0.2154,0.06088,0.01059,0.007835,0.04523,0.02219,0.01065,0.01652,0.01452,0.02043,0.3946,0.3966,
1.476,0.2122,0.063,0.01055,0.007826,0.04507,0.0221,0.01059,0.01652,0.01452,0.02066,0.3945,0.3947,
1.474,0.2175,0.06275,0.01051,0.007806,0.04491,0.02192,0.0105,0.01652,0.01452,0.02087,0.3947,0.395,
1.472,0.2177,0.06188,0.01046,0.007809,0.04471,0.02195,0.01043,0.01652,0.01452,0.02088,0.3948,0.396,
1.474,0.2197,0.06314,0.0104,0.007765,0.04469,0.02187,0.01037,0.01652,0.01453,0.02116,0.3946,0.3949,
1.475,0.2153,0.06293,0.01039,0.007765,0.04462,0.02182,0.01036,0.01651,0.01453,0.02162,0.3945,0.395,
1.475,0.2228,0.06239,0.01043,0.007767,0.04453,0.02179,0.01025,0.01643,0.01469,0.02199,0.3946,0.3952,
1.474,0.2346,0.06239,0.01034,0.007776,0.0445,0.02174,0.01037,0.01627,0.0148,0.02195,0.3946,0.3953,
1.471,0.2074,0.06102,0.01031,0.007777,0.04453,0.02166,0.01032,0.01627,0.01501,0.02171,0.3947,0.3967,
1.471,0.2081,0.06077,0.01027,0.007713,0.04423,0.02155,0.01022,0.01613,0.0151,0.02235,0.3926,0.3991,
1.467,0.2191,0.05901,0.01032,0.00773,0.04404,0.02154,0.01025,0.01608,0.01526,0.02215,0.3927,0.4009,
1.483,0.2093,0.06734,0.01028,0.007727,0.04398,0.02157,0.01022,0.01605,0.01522,0.02272,0.3926,0.3923,
1.483,0.211,0.06626,0.01023,0.007671,0.04381,0.02138,0.01011,0.01582,0.01521,0.02426,0.3894,0.3959,
1.494,0.2001,0.07221,0.01028,0.007664,0.04396,0.02135,0.01013,0.01578,0.01525,0.02436,0.3895,0.3895,
1.497,0.1969,0.0722,0.01027,0.007651,0.04394,0.0213,0.01019,0.01564,0.01554,0.02499,0.3893,0.389,
1.499,0.2063,0.07183,0.01026,0.007647,0.04408,0.02117,0.01012,0.01563,0.0159,0.02568,0.3887,0.389,
1.498,0.1974,0.07046,0.01029,0.007648,0.04395,0.02125,0.01004,0.01558,0.01588,0.02635,0.3888,0.3898,
1.497,0.1974,0.06985,0.01032,0.007661,0.04391,0.02126,0.01013,0.0155,0.01595,0.02618,0.3889,0.3904,
1.501,0.2023,0.0718,0.01027,0.007663,0.04387,0.0211,0.0101,0.01543,0.01602,0.02686,0.3887,0.3882,
1.499,0.1931,0.07082,0.01033,0.007648,0.04371,0.02105,0.0101,0.01533,0.0162,0.02693,0.3886,0.3893,
1.497,0.2013,0.06942,0.01028,0.00766,0.0438,0.02108,0.01005,0.01536,0.01653,0.02645,0.3887,0.3906,
1.495,0.1985,0.06842,0.0103,0.007632,0.04379,0.02137,0.009806,0.01537,0.01649,0.02646,0.3888,0.3916,
1.499,0.2037,0.06936,0.01028,0.007571,0.04379,0.02138,0.009801,0.01528,0.01681,0.02715,0.3885,0.3901,
1.503,0.1954,0.07111,0.01032,0.007594,0.04375,0.02133,0.009873,0.01522,0.01698,0.02728,0.3883,0.3883,
1.497,0.1959,0.06999,0.01033,0.007606,0.04371,0.02442,0.00674,0.01524,0.01694,0.02728,0.3885,0.3892,
1.5,0.2008,0.07116,0.01034,0.007512,0.04377,0.02424,0.006716,0.01523,0.01698,0.02793,0.3878,0.3883,
1.497,0.2039,0.06959,0.01037,0.007507,0.04363,0.02441,0.006573,0.01528,0.01693,0.02768,0.3885,0.3895,
1.494,0.1901,0.06773,0.01039,0.007515,0.04384,0.02425,0.006635,0.01519,0.01721,0.02738,0.3886,0.3913,
1.492,0.191,0.06667,0.01044,0.00752,0.04373,0.02437,0.006596,0.01515,0.01728,0.02729,0.3887,0.3923,
1.497,0.1864,0.06954,0.01034,0.007518,0.04356,0.02425,0.00656,0.01512,0.01773,0.02735,0.3886,0.3895,
1.501,0.1913,0.06989,0.01042,0.007516,0.04347,0.02413,0.006581,0.01506,0.01804,0.02832,0.3881,0.3885,
1.497,0.1886,0.0682,0.01039,0.007535,0.0433,0.02417,0.0065,0.01506,0.0186,0.02777,0.3882,0.3903,
1.495,0.1908,0.06668,0.01043,0.007524,0.04361,0.02427,0.006385,0.01499,0.01883,0.02755,0.3882,0.3915,
1.493,0.191,0.06575,0.01047,0.007531,0.04355,0.02414,0.006413,0.01495,0.01889,0.02749,0.3883,0.3925,
1.49,0.1895,0.0644,0.01055,0.007541,0.0435,0.02376,0.006414,0.01499,0.01896,0.02739,0.3884,0.3941,
1.5,0.1816,0.07003,0.01063,0.007556,0.04343,0.02358,0.00637,0.01499,0.0189,0.02776,0.3883,0.3885,
1.497,0.1873,0.06797,0.01061,0.007577,0.04344,0.02359,0.006332,0.01515,0.01886,0.02765,0.3883,0.3905,
1.493,0.1872,0.06597,0.01059,0.007539,0.04343,0.02358,0.006292,0.01515,0.01886,0.02765,0.3884,0.3926,
1.5,0.1893,0.07001,0.01058,0.007559,0.04342,0.02344,0.006244,0.01513,0.01924,0.02751,0.3883,0.3885,
1.503,0.1806,0.07067,0.01052,0.007562,0.0434,0.02321,0.006274,0.01516,0.01921,0.02846,0.3874,0.3881,
1.5,0.2144,0.06959,0.01045,0.007555,0.04331,0.02308,0.006307,0.01511,0.01948,0.02815,0.388,0.3889,
1.497,0.1925,0.06756,0.01046,0.007562,0.04334,0.02302,0.006356,0.01503,0.01956,0.02809,0.3881,0.3909,
1.501,0.1824,0.06987,0.01048,0.007577,0.04334,0.02293,0.006346,0.01501,0.0196,0.02818,0.3881,0.3886,
1.5,0.196,0.06964,0.01053,0.007591,0.04336,0.02267,0.006375,0.01512,0.01968,0.02787,0.3882,0.389,
1.497,0.1865,0.06794,0.01048,0.007567,0.04338,0.02267,0.006404,0.01504,0.02049,0.02705,0.3883,0.3907,
1.502,0.1904,0.07061,0.01049,0.007516,0.04328,0.02266,0.006402,0.01507,0.02061,0.02734,0.3882,0.3879,
1.503,0.1853,0.06948,0.01043,0.007537,0.04351,0.02261,0.006414,0.01517,0.02068,0.02799,0.3879,0.3882,
1.499,0.195,0.06758,0.01039,0.007445,0.04361,0.02265,0.0064,0.01558,0.02065,0.02759,0.388,0.3901,
1.502,0.1923,0.06892,0.01044,0.007443,0.04359,0.02252,0.006377,0.01558,0.02089,0.02771,0.3879,0.3886,
1.504,0.2,0.06946,0.01038,0.007445,0.04349,0.02247,0.007496,0.01447,0.02112,0.02762,0.3879,0.3881,
1.505,0.1957,0.06945,0.01044,0.007439,0.04348,0.02238,0.007494,0.01452,0.02165,0.0274,0.3878,0.3879,
1.502,0.1908,0.06825,0.01039,0.00741,0.04343,0.02237,0.007463,0.01456,0.02183,0.02719,0.3878,0.3893,
1.5,0.2029,0.06711,0.01044,0.007431,0.04332,0.0223,0.007514,0.01451,0.02213,0.02691,0.388,0.3903,
1.499,0.1867,0.06622,0.01043,0.00745,0.04324,0.02231,0.007556,0.01452,0.02219,0.02671,0.3882,0.3912,
1.496,0.1903,0.06501,0.01043,0.007472,0.04318,0.02218,0.007509,0.01452,0.02282,0.02591,0.3883,0.3927,
1.492,0.1938,0.06335,0.01042,0.007474,0.04306,0.02208,0.007549,0.01448,0.02289,0.0257,0.3885,0.3945,
1.489,0.197,0.06209,0.01056,0.007484,0.04318,0.02197,0.007492,0.01449,0.02306,0.02546,0.3884,0.3958,
1.507,0.1856,0.06961,0.0106,0.007488,0.04342,0.02192,0.007453,0.01443,0.02314,0.02673,0.3872,0.388,
1.505,0.1882,0.06834,0.01064,0.007493,0.04358,0.02185,0.007447,0.01442,0.02375,0.02609,0.388,0.3884,
1.501,0.1821,0.06639,0.01061,0.007477,0.04358,0.0218,0.007409,0.01451,0.02367,0.02609,0.388,0.3904,
1.506,0.181,0.06867,0.01064,0.007489,0.0435,0.02186,0.007339,0.01454,0.0237,0.02648,0.3878,0.388,
1.505,0.1843,0.06817,0.01067,0.007503,0.04349,0.02181,0.007336,0.01456,0.02417,0.02578,0.388,0.3885,
1.502,0.206,0.06679,0.01071,0.007507,0.04375,0.02178,0.007229,0.01455,0.02434,0.02558,0.3881,0.3896,
1.5,0.1968,0.0656,0.01073,0.007508,0.04374,0.02171,0.007184,0.01457,0.02465,0.02516,0.3883,0.3908,
1.496,0.1981,0.06384,0.01073,0.007504,0.04388,0.02171,0.007225,0.01454,0.02487,0.02481,0.3883,0.3926,
1.494,0.1911,0.06279,0.01075,0.007484,0.04392,0.02172,0.007305,0.0145,0.025,0.02452,0.3884,0.3936,
1.488,0.1926,0.06201,0.01079,0.007488,0.0439,0.02446,0.004402,0.01448,0.0251,0.0244,0.3885,0.3945,
1.485,0.1938,0.06065,0.01075,0.00749,0.04407,0.02427,0.004341,0.01463,0.02509,0.02422,0.3885,0.396,
1.5,0.1945,0.06771,0.01085,0.007506,0.04404,0.02424,0.004364,0.01521,0.02457,0.02446,0.3885,0.3886,
1.5,0.1926,0.06718,0.0108,0.007508,0.0442,0.02421,0.004282,0.01527,0.02468,0.02492,0.3882,0.3887,
1.502,0.2063,0.0677,0.01083,0.00752,0.04409,0.02406,0.004289,0.01523,0.02511,0.02488,0.3882,0.3881,
1.499,0.2079,0.06598,0.01082,0.007518,0.04407,0.02392,0.004315,0.01515,0.02509,0.02543,0.388,0.3897,
1.503,0.2069,0.06797,0.01079,0.007505,0.04406,0.02377,0.004277,0.01515,0.02517,0.02558,0.3879,0.3878,
1.502,0.2016,0.06742,0.01084,0.007497,0.04386,0.02369,0.004222,0.01514,0.02534,0.02588,0.3879,0.3882,
1.503,0.1931,0.06751,0.0109,0.007502,0.0439,0.0237,0.004144,0.01518,0.02578,0.0255,0.388,0.3879,
1.505,0.196,0.06716,0.01086,0.007507,0.04378,0.0237,0.004143,0.01518,0.02622,0.02635,0.3869,0.3882,
1.503,0.2055,0.06642,0.01084,0.007505,0.04381,0.02353,0.004093,0.01521,0.02627,0.02617,0.3876,0.3885,
1.509,0.2045,0.06779,0.01084,0.007482,0.04375,0.02332,0.004093,0.01518,0.02648,0.02753,0.387,0.3865,
1.506,0.2146,0.06616,0.01084,0.00748,0.04369,0.02314,0.004152,0.01511,0.02658,0.02772,0.387,0.3881,
1.501,0.2124,0.06459,0.01076,0.007427,0.04354,0.02287,0.004024,0.01511,0.02662,0.02768,0.387,0.3903,
1.508,0.2021,0.06847,0.01064,0.007392,0.04351,0.02329,0.003286,0.01515,0.02683,0.02841,0.3863,0.3867,
1.504,0.205,0.06748,0.01054,0.007386,0.04344,0.02322,0.003243,0.01519,0.02708,0.02787,0.3869,0.3877,
1.5,0.1919,0.06603,0.01052,0.007387,0.04348,0.02272,0.003235,0.01519,0.02714,0.02767,0.387,0.3896,
1.498,0.194,0.06547,0.01055,0.007343,0.04364,0.02237,0.003263,0.01512,0.02742,0.0274,0.387,0.3904,
1.513,0.2366,0.0686,0.01053,0.007341,0.04356,0.02205,0.01675,0.00734,0.02174,0.02854,0.3866,0.3869,
1.511,0.1894,0.06812,0.01054,0.00735,0.04356,0.02197,0.01678,0.00731,0.02186,0.0283,0.3867,0.3876,
1.513,0.1844,0.0689,0.01046,0.007353,0.04346,0.02197,0.01681,0.007325,0.02205,0.02851,0.3863,0.3868,
1.509,0.1873,0.06673,0.01047,0.007351,0.04344,0.02192,0.01685,0.007284,0.02208,0.02847,0.3867,0.3887,
1.506,0.1907,0.06517,0.01046,0.007361,0.04346,0.02213,0.01664,0.007269,0.02218,0.02825,0.3867,0.3903,
1.502,0.1936,0.06299,0.01049,0.007351,0.04355,0.02211,0.01659,0.007251,0.0226,0.02774,0.3868,0.3925,
1.498,0.1942,0.06131,0.01036,0.007329,0.04362,0.02207,0.01655,0.00725,0.02278,0.02757,0.3868,0.3943,
1.496,0.1906,0.06045,0.01024,0.007339,0.0436,0.02203,0.0166,0.007186,0.02318,0.02713,0.3869,0.3953,
1.493,0.1916,0.0586,0.01025,0.007352,0.04368,0.02214,0.01654,0.007187,0.02332,0.0269,0.387,0.397,
1.511,0.1826,0.06817,0.0104,0.007348,0.04361,0.02208,0.01647,0.007234,0.02328,0.0273,0.3869,0.3872,
1.509,0.1836,0.06679,0.01051,0.007358,0.04352,0.02197,0.01642,0.007226,0.02368,0.02691,0.387,0.3886,
1.504,0.1898,0.0644,0.01045,0.007329,0.04347,0.02197,0.01643,0.00732,0.02391,0.02637,0.3872,0.3912,
1.512,0.1857,0.06833,0.01049,0.007327,0.04357,0.02181,0.01645,0.007344,0.024,0.02665,0.3871,0.387,
1.507,0.1863,0.06602,0.01054,0.007333,0.04359,0.0238,0.01429,0.007422,0.02396,0.02662,0.3871,0.3893,
