RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
8222000.0,1813000.0,1218000.0,7169000.0,3573000.0,1952000.0,2542000.0,2212000.0,2260000.0,6.003E7,6.1E7,
9259000.0,1812000.0,1218000.0,7150000.0,3577000.0,1918000.0,2541000.0,2212000.0,2260000.0,6.003E7,5.997E7,
9256000.0,1810000.0,1218000.0,7137000.0,3572000.0,1903000.0,2541000.0,2212000.0,2260000.0,6.003E7,5.999E7,
9251000.0,1810000.0,1218000.0,7132000.0,3584000.0,1891000.0,2541000.0,2212000.0,2389000.0,6.003E7,5.999E7,
9231000.0,1805000.0,1218000.0,7118000.0,3599000.0,1875000.0,2541000.0,2212000.0,2389000.0,6.003E7,5.999E7,
9202000.0,1803000.0,1217000.0,7113000.0,3592000.0,1856000.0,2541000.0,2212000.0,2389000.0,6.003E7,6.002E7,
9197000.0,1803000.0,1217000.0,7108000.0,3593000.0,1849000.0,2540000.0,2212000.0,2389000.0,6.003E7,6.002E7,
9186000.0,1799000.0,1217000.0,7100000.0,3592000.0,1821000.0,2540000.0,2212000.0,2389000.0,6.003E7,6.005E7,
9309000.0,1792000.0,1217000.0,7086000.0,3560000.0,1814000.0,2540000.0,2212000.0,2597000.0,6.003E7,5.996E7,
9287000.0,1789000.0,1217000.0,7062000.0,3570000.0,1797000.0,2538000.0,2211000.0,2688000.0,6.003E7,5.996E7,
9271000.0,1787000.0,1204000.0,7032000.0,3568000.0,1786000.0,2538000.0,2211000.0,2687000.0,6.003E7,5.999E7,
9057000.0,1776000.0,1203000.0,7009000.0,3550000.0,1780000.0,2537000.0,2211000.0,2687000.0,6.003E7,6.022E7,
9327000.0,1751000.0,1196000.0,6975000.0,3554000.0,1769000.0,2537000.0,2211000.0,2733000.0,5.998E7,5.998E7,
9211000.0,1746000.0,1196000.0,6970000.0,3557000.0,1750000.0,2536000.0,2211000.0,2733000.0,6.003E7,6.011E7,
9113000.0,1732000.0,1196000.0,6965000.0,3563000.0,1744000.0,2536000.0,2211000.0,2733000.0,6.003E7,6.021E7,
9069000.0,1730000.0,1196000.0,6951000.0,3567000.0,1740000.0,2536000.0,2211000.0,2733000.0,6.003E7,6.024E7,
8850000.0,1714000.0,1195000.0,6946000.0,3557000.0,1729000.0,2536000.0,2211000.0,2733000.0,6.003E7,6.049E7,
9116000.0,1708000.0,1192000.0,6931000.0,3554000.0,1704000.0,2536000.0,2211000.0,2850000.0,6.003E7,6.025E7,
9289000.0,1701000.0,1192000.0,6926000.0,3546000.0,1687000.0,2536000.0,2211000.0,3088000.0,6.003E7,6.01E7,
9007000.0,1698000.0,1192000.0,6916000.0,3555000.0,1666000.0,2536000.0,2211000.0,3088000.0,6.003E7,6.037E7,
8813000.0,1688000.0,1192000.0,6909000.0,3524000.0,1656000.0,2533000.0,2211000.0,3088000.0,6.003E7,6.061E7,
8660000.0,1684000.0,1190000.0,6894000.0,3513000.0,1647000.0,2529000.0,2209000.0,3086000.0,6.003E7,6.077E7,
8641000.0,1684000.0,1189000.0,6876000.0,3484000.0,1638000.0,2528000.0,2209000.0,3086000.0,6.003E7,6.082E7,
8505000.0,1666000.0,1189000.0,6876000.0,3481000.0,1633000.0,2528000.0,2209000.0,3086000.0,6.003E7,6.097E7,
8415000.0,1646000.0,1189000.0,6876000.0,3453000.0,1623000.0,2526000.0,2209000.0,3086000.0,6.003E7,6.111E7,
9528000.0,1641000.0,1183000.0,6872000.0,3456000.0,1611000.0,2526000.0,2209000.0,3121000.0,6.0E7,5.999E7,
9497000.0,1641000.0,1183000.0,6868000.0,3462000.0,1599000.0,2525000.0,2209000.0,3120000.0,6.003E7,6.003E7,
9534000.0,1641000.0,1183000.0,6853000.0,3468000.0,1580000.0,2523000.0,2208000.0,3188000.0,6.0E7,6.001E7,
9450000.0,1639000.0,1183000.0,6849000.0,3472000.0,1569000.0,2523000.0,2208000.0,3208000.0,6.003E7,6.008E7,
9312000.0,1639000.0,1183000.0,6844000.0,3467000.0,1568000.0,2522000.0,2208000.0,3208000.0,6.003E7,6.023E7,
9519000.0,1636000.0,1183000.0,6839000.0,3471000.0,1545000.0,2520000.0,2208000.0,3294000.0,6.003E7,6.005E7,
9447000.0,1635000.0,1185000.0,6842000.0,3471000.0,1551000.0,2511000.0,2280000.0,3326000.0,6.003E7,6.011E7,
9506000.0,1649000.0,1188000.0,6857000.0,3475000.0,1563000.0,2514000.0,2298000.0,3322000.0,6.003E7,6.0E7,
9495000.0,1676000.0,1188000.0,6857000.0,3451000.0,1583000.0,2496000.0,2316000.0,3403000.0,5.992E7,6.0E7,
9558000.0,1636000.0,1178000.0,6844000.0,3443000.0,1594000.0,2476000.0,2312000.0,3493000.0,6.003E7,6.001E7,
9282000.0,1637000.0,1181000.0,6851000.0,3445000.0,1586000.0,2476000.0,2399000.0,3393000.0,6.004E7,6.027E7,
9172000.0,1639000.0,1182000.0,6848000.0,3428000.0,1596000.0,2460000.0,2392000.0,3380000.0,6.004E7,6.037E7,
8938000.0,1628000.0,1179000.0,6835000.0,3422000.0,1607000.0,2459000.0,2384000.0,3370000.0,6.003E7,6.063E7,
9542000.0,1629000.0,1173000.0,6821000.0,3576000.0,1441000.0,2456000.0,2415000.0,3376000.0,6.003E7,6.003E7,
9274000.0,1608000.0,1171000.0,6813000.0,3596000.0,1438000.0,2440000.0,2421000.0,3386000.0,6.003E7,6.03E7,
9049000.0,1605000.0,1173000.0,6823000.0,3572000.0,1439000.0,2428000.0,2449000.0,3352000.0,6.003E7,6.054E7,
9437000.0,1605000.0,1174000.0,6844000.0,3577000.0,1446000.0,2416000.0,2461000.0,3401000.0,6.003E7,6.01E7,
9128000.0,1608000.0,1167000.0,6826000.0,3578000.0,1478000.0,2388000.0,2457000.0,3391000.0,6.003E7,6.039E7,
9483000.0,1611000.0,1171000.0,6838000.0,3575000.0,1474000.0,2382000.0,2488000.0,3439000.0,6.003E7,6.0E7,
