FeEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
2.45405E-4,2.47547,2.45823E-4,5.359E-5,10517.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75657E-7,10517.5,0.0,0.0,0.0,1.0,4.47131E-22,0.0,0.0,7.01914,0.0,0.0,8.55193,0.0,101.0,99823.6,
0.024408,2.45056,0.025158,5.51352E-5,10517.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90856E-6,10517.5,0.0,0.0,0.0,1.0,4.47131E-22,0.0,0.0,6.8178,0.0,0.0,14.1251,0.0,201.0,99424.9,
0.197875,2.21955,0.256158,5.74896E-5,10517.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21695E-6,10517.5,0.0,0.0,0.0,1.0,4.47131E-22,0.0,0.0,6.70653,0.0,0.0,18.4054,0.0,301.0,98731.1,
0.345092,1.69223,0.783475,5.97768E-5,10517.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43988E-6,10517.5,0.0,0.0,0.0,1.0,4.47131E-22,0.0,0.0,6.63549,0.0,0.0,21.7403,0.0,401.0,98238.4,
0.155664,0.607003,0.630847,2.66703,14055.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81971E-6,14055.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.58913,0.0,0.0,31.0577,0.0,501.0,124468.0,
0.107148,0.390003,0.847847,2.66703,14055.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34916E-6,14055.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.55445,0.0,0.0,33.7219,0.0,601.0,124468.0,
0.0682726,0.245087,0.992763,2.66703,14055.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72804E-6,14055.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.52901,0.0,0.0,35.8171,0.0,701.0,124468.0,
0.0425562,0.152369,1.08548,2.66703,14055.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01173E-6,14055.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.50999,0.0,0.0,37.465,0.0,801.0,124468.0,
0.0472432,0.202443,2.2482,9.94065,35837.5,2911.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39286E-6,38748.6,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.5237,0.0,0.0,176.154,0.0,901.0,591628.0,
0.0340033,0.125401,2.32524,9.94065,35837.5,2911.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91308E-6,38748.6,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.51352,0.0,0.0,180.356,0.0,1001.0,591628.0,
0.0215334,0.077464,2.37318,9.94065,35837.5,2911.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36721E-6,38748.6,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.50567,0.0,0.0,183.661,0.0,1101.0,591628.0,
