RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
8222000.0,1813000.0,1218000.0,7169000.0,3579000.0,1946000.0,2542000.0,2212000.0,2260000.0,6.0E7,6.1E7,
8207000.0,1813000.0,1218000.0,7164000.0,3577000.0,1928000.0,2542000.0,2212000.0,2260000.0,6.003E7,6.102E7,
8189000.0,1805000.0,1203000.0,7150000.0,3585000.0,1918000.0,2542000.0,2212000.0,2260000.0,6.003E7,6.104E7,
9251000.0,1805000.0,1203000.0,7150000.0,3536000.0,1917000.0,2540000.0,2212000.0,2450000.0,6.003E7,6.001E7,
9230000.0,1805000.0,1203000.0,7147000.0,3569000.0,1884000.0,2540000.0,2212000.0,2450000.0,6.003E7,6.001E7,
9227000.0,1803000.0,1203000.0,7147000.0,3580000.0,1873000.0,2540000.0,2212000.0,2450000.0,6.003E7,6.001E7,
9252000.0,1803000.0,1202000.0,7142000.0,3558000.0,1846000.0,2539000.0,2212000.0,2477000.0,6.003E7,6.002E7,
9308000.0,1803000.0,1202000.0,7137000.0,3560000.0,1826000.0,2537000.0,2212000.0,2541000.0,5.997E7,5.997E7,
9297000.0,1802000.0,1202000.0,7124000.0,3556000.0,1815000.0,2537000.0,2212000.0,2612000.0,6.003E7,5.999E7,
9272000.0,1802000.0,1201000.0,7109000.0,3570000.0,1793000.0,2537000.0,2212000.0,2663000.0,5.998E7,6.0E7,
9251000.0,1800000.0,1201000.0,7094000.0,3547000.0,1782000.0,2537000.0,2212000.0,2663000.0,6.003E7,6.004E7,
9126000.0,1780000.0,1200000.0,7083000.0,3542000.0,1781000.0,2536000.0,2212000.0,2826000.0,6.003E7,6.017E7,
9113000.0,1773000.0,1200000.0,7060000.0,3551000.0,1771000.0,2535000.0,2212000.0,2856000.0,6.003E7,6.015E7,
9265000.0,1771000.0,1199000.0,7060000.0,3549000.0,1762000.0,2535000.0,2212000.0,2886000.0,6.0E7,6.0E7,
9152000.0,1768000.0,1199000.0,7057000.0,3558000.0,1746000.0,2535000.0,2212000.0,2944000.0,6.003E7,6.011E7,
8967000.0,1746000.0,1199000.0,7032000.0,3566000.0,1730000.0,2535000.0,2212000.0,2944000.0,6.003E7,6.032E7,
9283000.0,1741000.0,1199000.0,7024000.0,3568000.0,1707000.0,2535000.0,2212000.0,3035000.0,5.994E7,6.001E7,
9064000.0,1736000.0,1197000.0,7011000.0,3574000.0,1694000.0,2534000.0,2212000.0,3035000.0,6.003E7,6.023E7,
8892000.0,1734000.0,1197000.0,7002000.0,3578000.0,1677000.0,2532000.0,2212000.0,3035000.0,6.003E7,6.041E7,
8858000.0,1731000.0,1197000.0,6997000.0,3583000.0,1659000.0,2531000.0,2212000.0,3035000.0,6.003E7,6.045E7,
8581000.0,1716000.0,1194000.0,6992000.0,3582000.0,1647000.0,2529000.0,2212000.0,3035000.0,6.003E7,6.076E7,
8382000.0,1705000.0,1186000.0,6987000.0,3595000.0,1620000.0,2527000.0,2212000.0,3035000.0,6.003E7,6.098E7,
8218000.0,1669000.0,1183000.0,6974000.0,3572000.0,1617000.0,2524000.0,2211000.0,3034000.0,6.003E7,6.118E7,
8118000.0,1657000.0,1183000.0,6974000.0,3541000.0,1604000.0,2523000.0,2211000.0,3034000.0,6.003E7,6.134E7,
9450000.0,1656000.0,1183000.0,6965000.0,3547000.0,1590000.0,2522000.0,2211000.0,3155000.0,6.003E7,6.001E7,
9469000.0,1653000.0,1182000.0,6965000.0,3514000.0,1582000.0,2522000.0,2211000.0,3195000.0,6.003E7,6.001E7,
9372000.0,1653000.0,1182000.0,6955000.0,3525000.0,1571000.0,2522000.0,2211000.0,3195000.0,6.003E7,6.01E7,
9163000.0,1652000.0,1182000.0,6926000.0,3540000.0,1556000.0,2522000.0,2211000.0,3195000.0,6.003E7,6.029E7,
9496000.0,1633000.0,1174000.0,6926000.0,3518000.0,1554000.0,2522000.0,2211000.0,3239000.0,6.003E7,6.0E7,
9405000.0,1616000.0,1174000.0,6912000.0,3520000.0,1540000.0,2519000.0,2211000.0,3333000.0,6.003E7,6.011E7,
9445000.0,1604000.0,1162000.0,6889000.0,3498000.0,1526000.0,2519000.0,2211000.0,3518000.0,6.003E7,6.012E7,
9459000.0,1606000.0,1163000.0,6869000.0,3497000.0,1540000.0,2509000.0,2211000.0,3571000.0,6.004E7,6.011E7,
9559000.0,1604000.0,1165000.0,6855000.0,3490000.0,1553000.0,2501000.0,2218000.0,3598000.0,6.003E7,5.999E7,
9399000.0,1620000.0,1164000.0,6856000.0,3502000.0,1566000.0,2476000.0,2242000.0,3569000.0,6.003E7,6.012E7,
9230000.0,1629000.0,1164000.0,6854000.0,3492000.0,1561000.0,2481000.0,2233000.0,3558000.0,6.003E7,6.028E7,
9074000.0,1629000.0,1164000.0,6828000.0,3497000.0,1564000.0,2471000.0,2239000.0,3545000.0,6.003E7,6.042E7,
8880000.0,1641000.0,1167000.0,6850000.0,3495000.0,1569000.0,2477000.0,2280000.0,3487000.0,6.003E7,6.059E7,
8723000.0,1655000.0,1167000.0,6851000.0,3484000.0,1565000.0,2455000.0,2313000.0,3434000.0,6.004E7,6.077E7,
8477000.0,1651000.0,1169000.0,6868000.0,3479000.0,1556000.0,2452000.0,2326000.0,3395000.0,6.005E7,6.103E7,
8189000.0,1624000.0,1167000.0,6874000.0,3481000.0,1564000.0,2439000.0,2369000.0,3309000.0,6.004E7,6.131E7,
8032000.0,1619000.0,1161000.0,6874000.0,3477000.0,1559000.0,2456000.0,2475000.0,3180000.0,6.003E7,6.145E7,
9469000.0,1630000.0,1161000.0,6880000.0,3496000.0,1544000.0,2467000.0,2475000.0,3195000.0,5.998E7,5.998E7,
8961000.0,1611000.0,1153000.0,6879000.0,3500000.0,1566000.0,2441000.0,2518000.0,3139000.0,6.003E7,6.05E7,
9264000.0,1608000.0,1151000.0,6864000.0,3487000.0,1587000.0,2416000.0,2578000.0,3089000.0,6.003E7,6.022E7,
9485000.0,1606000.0,1153000.0,6844000.0,3487000.0,1591000.0,2403000.0,2605000.0,3118000.0,6.003E7,5.999E7,
