RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
8222000.0,1813000.0,1218000.0,7169000.0,3573000.0,1952000.0,2542000.0,2212000.0,2260000.0,6.0E7,6.1E7,
9225000.0,1812000.0,1218000.0,7140000.0,3614000.0,1903000.0,2542000.0,2212000.0,2384000.0,6.003E7,5.999E7,
9206000.0,1811000.0,1218000.0,7135000.0,3600000.0,1896000.0,2542000.0,2212000.0,2384000.0,6.003E7,6.001E7,
9252000.0,1810000.0,1218000.0,7135000.0,3590000.0,1863000.0,2542000.0,2212000.0,2432000.0,6.003E7,5.999E7,
9252000.0,1810000.0,1218000.0,7126000.0,3581000.0,1856000.0,2542000.0,2212000.0,2431000.0,6.003E7,6.0E7,
9247000.0,1809000.0,1218000.0,7098000.0,3583000.0,1838000.0,2542000.0,2212000.0,2431000.0,6.003E7,6.002E7,
9314000.0,1809000.0,1218000.0,7093000.0,3579000.0,1823000.0,2542000.0,2212000.0,2555000.0,6.003E7,5.996E7,
9290000.0,1808000.0,1218000.0,7059000.0,3589000.0,1801000.0,2538000.0,2212000.0,2635000.0,6.003E7,5.998E7,
9277000.0,1805000.0,1217000.0,7047000.0,3597000.0,1773000.0,2538000.0,2212000.0,2686000.0,5.998E7,6.0E7,
9265000.0,1804000.0,1216000.0,7047000.0,3599000.0,1764000.0,2538000.0,2212000.0,2686000.0,6.003E7,6.001E7,
9298000.0,1803000.0,1215000.0,7005000.0,3600000.0,1754000.0,2538000.0,2212000.0,2756000.0,6.003E7,5.996E7,
9115000.0,1797000.0,1215000.0,6996000.0,3608000.0,1736000.0,2538000.0,2212000.0,2756000.0,6.003E7,6.016E7,
8842000.0,1783000.0,1214000.0,6983000.0,3609000.0,1729000.0,2536000.0,2212000.0,2756000.0,6.003E7,6.043E7,
9293000.0,1764000.0,1214000.0,6974000.0,3611000.0,1717000.0,2536000.0,2211000.0,2867000.0,6.003E7,5.997E7,
9165000.0,1753000.0,1200000.0,6972000.0,3615000.0,1711000.0,2536000.0,2211000.0,2867000.0,6.003E7,6.013E7,
9034000.0,1738000.0,1197000.0,6947000.0,3625000.0,1695000.0,2534000.0,2211000.0,2867000.0,6.003E7,6.026E7,
